Region;Year;Month;Mean Mesozooplankton abundance #m^3;mean CCS mm
E6;1963;8;;
E6;1963;9;;
E6;1963;10;;
E6;1963;11;;
E6;1963;12;;
E6;1964;1;;
E6;1964;2;;
E6;1964;3;;
E6;1964;4;;
E6;1964;5;;
E6;1964;6;;
E6;1964;7;;
E6;1964;8;;
E6;1964;9;;
E6;1964;10;;
E6;1964;11;;
E6;1964;12;;
E6;1965;1;;
E6;1965;2;;
E6;1965;3;13.13333333;1.83
E6;1965;4;;
E6;1965;5;;
E6;1965;6;;
E6;1965;7;;
E6;1965;8;;
E6;1965;9;;
E6;1965;10;;
E6;1965;11;;
E6;1965;12;;
E6;1966;1;;
E6;1966;2;;
E6;1966;3;;
E6;1966;4;;
E6;1966;5;;
E6;1966;6;;
E6;1966;7;;
E6;1966;8;;
E6;1966;9;;
E6;1966;10;;
E6;1966;11;;
E6;1966;12;;
E6;1967;1;11.55555556;1.5875
E6;1967;2;8.76;1.61375
E6;1967;3;2.976190476;2.905
E6;1967;4;;
E6;1967;5;;
E6;1967;6;;
E6;1967;7;;
E6;1967;8;58.72222222;1.425
E6;1967;9;;
E6;1967;10;;
E6;1967;11;;
E6;1967;12;35.16666667;2.405
E6;1968;1;0.666666667;2.02
E6;1968;2;;
E6;1968;3;3.729166667;1.7225
E6;1968;4;6.466666667;2.417777778
E6;1968;5;191.4444444;0.715
E6;1968;6;80.65;1.444736842
E6;1968;7;140.7166667;1.3465
E6;1968;8;303.2105263;1.292666667
E6;1968;9;;
E6;1968;10;;
E6;1968;11;3.574074074;2.425
E6;1968;12;;
E6;1969;1;3.507936508;2.08
E6;1969;2;0.458333333;
E6;1969;3;40.16666667;1.85625
E6;1969;4;;
E6;1969;5;80.33809524;1.929333333
E6;1969;6;252.969697;1.2385
E6;1969;7;18.27777778;2.019
E6;1969;8;44.56521739;1.626875
E6;1969;9;35.84848485;1.452631579
E6;1969;10;;
E6;1969;11;11.38461538;2.386666667
E6;1969;12;;
E6;1970;1;0;
E6;1970;2;26.33333333;2.6
E6;1970;3;2.074074074;1.97
E6;1970;4;55.575;1.6325
E6;1970;5;;
E6;1970;6;282.5942029;1.34675
E6;1970;7;54.87878788;2.255555556
E6;1970;8;12.01587302;1.458888889
E6;1970;9;61.83333333;1.1425
E6;1970;10;33.95833333;1.892380952
E6;1970;11;8.933333333;2.002142857
E6;1970;12;21.22222222;1.803333333
E6;1971;1;8.944444444;1.855
E6;1971;2;;
E6;1971;3;112.9166667;1.1975
E6;1971;4;;
E6;1971;5;8.072463768;2.20875
E6;1971;6;;
E6;1971;7;31.3030303;1.717272727
E6;1971;8;;
E6;1971;9;;
E6;1971;10;50.92424242;1.872142857
E6;1971;11;45.74074074;1.556363636
E6;1971;12;;
E6;1972;1;3.5625;2.157142857
E6;1972;2;1.977777778;1.738571429
E6;1972;3;;
E6;1972;4;208.2162162;1.469722222
E6;1972;5;;
E6;1972;6;142.6111111;1.353589744
E6;1972;7;56.97435897;1.585294118
E6;1972;8;437.0333333;1.305
E6;1972;9;;
E6;1972;10;70.18965517;1.567692308
E6;1972;11;16.25;2.385
E6;1972;12;5.125;2.328333333
E6;1973;1;;
E6;1973;2;;
E6;1973;3;12.02777778;1.829230769
E6;1973;4;;
E6;1973;5;16.72727273;3.12
E6;1973;6;;
E6;1973;7;57.70731707;2.910833333
E6;1973;8;3.025641026;2.757142857
E6;1973;9;;
E6;1973;10;;
E6;1973;11;;
E6;1973;12;8.153846154;2.3375
E6;1974;1;4.484848485;1.53
E6;1974;2;0;
E6;1974;3;1.897435897;2.856
E6;1974;4;5.111111111;2.1875
E6;1974;5;94.0952381;2.155
E6;1974;6;68.55555556;1.036923077
E6;1974;7;377;1.0375
E6;1974;8;96;1.075
E6;1974;9;;
E6;1974;10;135.0833333;1.585
E6;1974;11;;
E6;1974;12;17.33333333;1.15
E6;1975;1;;
E6;1975;2;;
E6;1975;3;;
E6;1975;4;;
E6;1975;5;334.8888889;1.31
E6;1975;6;;
E6;1975;7;170.3095238;1.27
E6;1975;8;;
E6;1975;9;;
E6;1975;10;;
E6;1975;11;;
E6;1975;12;;
E6;1976;1;9.14893617;2.263076923
E6;1976;2;;
E6;1976;3;10.49122807;1.925714286
E6;1976;4;57.1884058;1.444444444
E6;1976;5;51.41666667;2.00375
E6;1976;6;;
E6;1976;7;233.6428571;0.979285714
E6;1976;8;158.3333333;1.54
E6;1976;9;141.8333333;1.369
E6;1976;10;;
E6;1976;11;0;
E6;1976;12;;
E6;1977;1;15.11111111;1.935
E6;1977;2;16.61538462;1.612
E6;1977;3;26.41176471;1.654615385
E6;1977;4;;
E6;1977;5;523.5833333;0.825833333
E6;1977;6;161.0238095;1.033333333
E6;1977;7;;
E6;1977;8;14.87878788;1.492857143
E6;1977;9;;
E6;1977;10;;
E6;1977;11;15.16666667;3.066666667
E6;1977;12;2.03030303;2.0325
E6;1978;1;2.46969697;2.685
E6;1978;2;;
E6;1978;3;22.77333333;1.817777778
E6;1978;4;461.4761905;0.911428571
E6;1978;5;528.6666667;0.863333333
E6;1978;6;;
E6;1978;7;;
E6;1978;8;2.833333333;
E6;1978;9;178.1666667;1.104166667
E6;1978;10;;
E6;1978;11;11.77777778;
E6;1978;12;;
E6;1979;1;;
E6;1979;2;;
E6;1979;3;8.416666667;2.048
E6;1979;4;1.666666667;2.56
E6;1979;5;95.28571429;2.432857143
E6;1979;6;;
E6;1979;7;;
E6;1979;8;47;1.848333333
E6;1979;9;;
E6;1979;10;;
E6;1979;11;;
E6;1979;12;;
E6;1980;1;;
E6;1980;2;0.238095238;2.52
E6;1980;3;10.87179487;1.5825
E6;1980;4;;
E6;1980;5;;
E6;1980;6;;
E6;1980;7;;
E6;1980;8;12.85897436;2.830666667
E6;1980;9;0.25;1.71
E6;1980;10;;
E6;1980;11;19.8;1.8175
E6;1980;12;;
E6;1981;1;;
E6;1981;2;;
E6;1981;3;;
E6;1981;4;;
E6;1981;5;;
E6;1981;6;44.43589744;1.441666667
E6;1981;7;;
E6;1981;8;;
E6;1981;9;;
E6;1981;10;;
E6;1981;11;;
E6;1981;12;;
E6;1982;1;;
E6;1982;2;;
E6;1982;3;43.4;2.358
E6;1982;4;;
E6;1982;5;;
E6;1982;6;127.1578947;1.404705882
E6;1982;7;244.1666667;1.083333333
E6;1982;8;;
E6;1982;9;;
E6;1982;10;;
E6;1982;11;;
E6;1982;12;;
E6;1983;1;;
E6;1983;2;;
E6;1983;3;;
E6;1983;4;;
E6;1983;5;;
E6;1983;6;;
E6;1983;7;149.1666667;0.844166667
E6;1983;8;;
E6;1983;9;;
E6;1983;10;;
E6;1983;11;;
E6;1983;12;12.73333333;1.72
E6;1984;1;;
E6;1984;2;1;
E6;1984;3;;
E6;1984;4;31.6;2.7
E6;1984;5;;
E6;1984;6;;
E6;1984;7;;
E6;1984;8;;
E6;1984;9;;
E6;1984;10;;
E6;1984;11;101.4444444;1.096
E6;1984;12;;
E6;1985;1;;
E6;1985;2;;
E6;1985;3;7.933333333;
E6;1985;4;14.25;2.44
E6;1985;5;;
E6;1985;6;;
E6;1985;7;;
E6;1985;8;;
E6;1985;9;;
E6;1985;10;;
E6;1985;11;;
E6;1985;12;;
E6;1986;1;;
E6;1986;2;;
E6;1986;3;;
E6;1986;4;11.08333333;2.545
E6;1986;5;;
E6;1986;6;;
E6;1986;7;;
E6;1986;8;;
E6;1986;9;;
E6;1986;10;;
E6;1986;11;;
E6;1986;12;;
E6;1987;1;;
E6;1987;2;;
E6;1987;3;;
E6;1987;4;;
E6;1987;5;;
E6;1987;6;;
E6;1987;7;;
E6;1987;8;;
E6;1987;9;;
E6;1987;10;;
E6;1987;11;;
E6;1987;12;;
E6;1988;1;;
E6;1988;2;;
E6;1988;3;;
E6;1988;4;;
E6;1988;5;;
E6;1988;6;;
E6;1988;7;;
E6;1988;8;;
E6;1988;9;;
E6;1988;10;;
E6;1988;11;;
E6;1988;12;;
E6;1989;1;;
E6;1989;2;;
E6;1989;3;;
E6;1989;4;;
E6;1989;5;;
E6;1989;6;;
E6;1989;7;;
E6;1989;8;;
E6;1989;9;;
E6;1989;10;;
E6;1989;11;;
E6;1989;12;;
E6;1990;1;;
E6;1990;2;;
E6;1990;3;;
E6;1990;4;;
E6;1990;5;;
E6;1990;6;;
E6;1990;7;;
E6;1990;8;;
E6;1990;9;;
E6;1990;10;;
E6;1990;11;;
E6;1990;12;;
E6;1991;1;;
E6;1991;2;;
E6;1991;3;;
E6;1991;4;;
E6;1991;5;;
E6;1991;6;;
E6;1991;7;;
E6;1991;8;;
E6;1991;9;;
E6;1991;10;;
E6;1991;11;;
E6;1991;12;;
E6;1992;1;;
E6;1992;2;;
E6;1992;3;;
E6;1992;4;;
E6;1992;5;;
E6;1992;6;;
E6;1992;7;;
E6;1992;8;;
E6;1992;9;;
E6;1992;10;;
E6;1992;11;;
E6;1992;12;;
E6;1993;1;;
E6;1993;2;;
E6;1993;3;;
E6;1993;4;;
E6;1993;5;;
E6;1993;6;;
E6;1993;7;;
E6;1993;8;;
E6;1993;9;;
E6;1993;10;;
E6;1993;11;;
E6;1993;12;;
E6;1994;1;;
E6;1994;2;;
E6;1994;3;;
E6;1994;4;;
E6;1994;5;;
E6;1994;6;;
E6;1994;7;;
E6;1994;8;;
E6;1994;9;;
E6;1994;10;;
E6;1994;11;;
E6;1994;12;;
E6;1995;1;;
E6;1995;2;;
E6;1995;3;;
E6;1995;4;;
E6;1995;5;;
E6;1995;6;;
E6;1995;7;;
E6;1995;8;;
E6;1995;9;;
E6;1995;10;;
E6;1995;11;;
E6;1995;12;;
E6;1996;1;;
E6;1996;2;;
E6;1996;3;;
E6;1996;4;;
E6;1996;5;;
E6;1996;6;;
E6;1996;7;;
E6;1996;8;;
E6;1996;9;;
E6;1996;10;;
E6;1996;11;;
E6;1996;12;;
E6;1997;1;0.087719298;3.336666667
E6;1997;2;3.047619048;1.778
E6;1997;3;8.597222222;2.140769231
E6;1997;4;44.61111111;2.198333333
E6;1997;5;;
E6;1997;6;;
E6;1997;7;;
E6;1997;8;;
E6;1997;9;;
E6;1997;10;;
E6;1997;11;3.388888889;2.32625
E6;1997;12;;
E6;1998;1;0.066666667;1.76
E6;1998;2;3.303030303;2.386
E6;1998;3;77;1.954
E6;1998;4;25.9;1.0125
E6;1998;5;67.99166667;1.844642857
E6;1998;6;0;
E6;1998;7;88.46666667;1.67875
E6;1998;8;29.93333333;2.058333333
E6;1998;9;54.1;2.108
E6;1998;10;;
E6;1998;11;;
E6;1998;12;;
E6;1999;1;4.846153846;2.41
E6;1999;2;16.84722222;1.964545455
E6;1999;3;;
E6;1999;4;66.03333333;1.44125
E6;1999;5;335.0344828;1.007307692
E6;1999;6;141.0666667;1.703
E6;1999;7;39.71428571;1.643333333
E6;1999;8;398.1111111;1.185714286
E6;1999;9;70.0952381;1.344285714
E6;1999;10;20.33333333;3.28
E6;1999;11;98.96666667;1.414
E6;1999;12;;
E6;2000;1;;
E6;2000;2;3.4;0.68
E6;2000;3;169.2222222;1.190833333
E6;2000;4;14.59027778;2.3505
E6;2000;5;;
E6;2000;6;142.8205128;2.201052632
E6;2000;7;100.8717949;1.328571429
E6;2000;8;121.2435897;1.007142857
E6;2000;9;139.0740741;1.319565217
E6;2000;10;78.14285714;1.82
E6;2000;11;;
E6;2000;12;;
E6;2001;1;;
E6;2001;2;4.396825397;2.067333333
E6;2001;3;;
E6;2001;4;;
E6;2001;5;;
E6;2001;6;524.0416667;1.059545455
E6;2001;7;142.0555556;1.1425
E6;2001;8;100.3978495;1.228095238
E6;2001;9;144.875;1.008333333
E6;2001;10;;
E6;2001;11;;
E6;2001;12;;
E6;2002;1;;
E6;2002;2;1.083333333;2.48125
E6;2002;3;;
E6;2002;4;3.916666667;2.232222222
E6;2002;5;188.1666667;2.099285714
E6;2002;6;94.37037037;1.69125
E6;2002;7;235.4871795;1.3592
E6;2002;8;21;1.25
E6;2002;9;36.66666667;1.55
E6;2002;10;15.90196078;1.884
E6;2002;11;;
E6;2002;12;5.333333333;2.320909091
E6;2003;1;0.666666667;2.076666667
E6;2003;2;2.215686275;2.06
E6;2003;3;14.28571429;2.259166667
E6;2003;4;131.8444444;1.968918919
E6;2003;5;68.05882353;1.683125
E6;2003;6;37.33333333;2.464444444
E6;2003;7;87.36363636;0.888571429
E6;2003;8;119.5714286;1.264
E6;2003;9;;
E6;2003;10;15.125;2.694666667
E6;2003;11;8.791666667;2.176
E6;2003;12;;
E6;2004;1;1.738095238;2.508
E6;2004;2;;
E6;2004;3;4.020833333;1.942
E6;2004;4;16.80952381;2.491176471
E6;2004;5;206.0909091;1.160909091
E6;2004;6;63.88888889;1.503333333
E6;2004;7;133.9515152;1.0568
E6;2004;8;138.9230769;1.271363636
E6;2004;9;171;1.237
E6;2004;10;61.33333333;1.446666667
E6;2004;11;;
E6;2004;12;7.740740741;2.293333333
E6;2005;1;;
E6;2005;2;;
E6;2005;3;;
E6;2005;4;65.73809524;1.45137931
E6;2005;5;70.71212121;2.334210526
E6;2005;6;59.91919192;1.8696
E6;2005;7;49.66666667;1.627272727
E6;2005;8;30.84615385;1.893888889
E6;2005;9;32.46153846;1.771818182
E6;2005;10;54.63333333;1.757777778
E6;2005;11;5.307692308;1.7875
E6;2005;12;6.884057971;2.194285714
E6;2006;1;;
E6;2006;2;0;
E6;2006;3;30.70833333;2.126666667
E6;2006;4;16.96296296;1.74
E6;2006;5;29.52564103;2.184782609
E6;2006;6;116.1333333;1.731176471
E6;2006;7;;
E6;2006;8;;
E6;2006;9;;
E6;2006;10;;
E6;2006;11;7.479166667;2.095833333
E6;2006;12;;
E6;2007;1;;
E6;2007;2;;
E6;2007;3;3.238095238;2.24
E6;2007;4;184.7878788;1.89
E6;2007;5;14.66666667;2.16
E6;2007;6;112.2266667;2.0475
E6;2007;7;;
E6;2007;8;2.777777778;
E6;2007;9;88.16666667;1.15
E6;2007;10;11.15;1.301428571
E6;2007;11;19.90740741;2.450833333
E6;2007;12;;
E6;2008;1;;
E6;2008;2;7.066666667;1.16
E6;2008;3;;
E6;2008;4;9.875;1.906
E6;2008;5;161.44;2.04625
E6;2008;6;183.9615385;1.688
E6;2008;7;39.09375;1.707692308
E6;2008;8;74.50724638;1.37
E6;2008;9;67.42307692;1.698695652
E6;2008;10;;
E6;2008;11;36.38461538;1.993809524
E6;2008;12;1;1.76
E6;2009;1;1.857142857;2.62
E6;2009;2;0.133333333;2.155
E6;2009;3;0.523809524;2.62
E6;2009;4;;
E6;2009;5;46.66666667;1.7335
E6;2009;6;247.8589744;1.642692308
E6;2009;7;43.07762557;1.845217391
E6;2009;8;74.37179487;1.776666667
E6;2009;9;85.93333333;1.768333333
E6;2009;10;35.67777778;1.952631579
E6;2009;11;12.97435897;2.210833333
E6;2009;12;8.015151515;2.076
E6;2010;1;2.533333333;2.355
E6;2010;2;2.333333333;2.54
E6;2010;3;8.163120567;2.371935484
E6;2010;4;;
E6;2010;5;;
E6;2010;6;151.6060606;1.208947368
E6;2010;7;59.65079365;1.851333333
E6;2010;8;;
E6;2010;9;;
E6;2010;10;45.33333333;1.637837838
E6;2010;11;;
E6;2010;12;10.02564103;2.208888889
E6;2011;1;7.782608696;2.792222222
E6;2011;2;4.128205128;2.485
E6;2011;3;16.57333333;2.3025
E6;2011;4;77.26923077;2.276153846
E6;2011;5;;
E6;2011;6;29.46666667;1.626666667
E6;2011;7;102.6422764;1.633513514
E6;2011;8;17.76923077;1.69
E6;2011;9;16.20833333;1.696666667
E6;2011;10;74.95;1.9425
E6;2011;11;15.81818182;2.018666667
E6;2011;12;;
E7;1958;1;;
E7;1958;2;;
E7;1958;3;;
E7;1958;4;;
E7;1958;5;;
E7;1958;6;;
E7;1958;7;;
E7;1958;8;;
E7;1958;9;;
E7;1958;10;;
E7;1958;11;;
E7;1958;12;;
E7;1959;1;;
E7;1959;2;;
E7;1959;3;;
E7;1959;4;;
E7;1959;5;;
E7;1959;6;;
E7;1959;7;;
E7;1959;8;;
E7;1959;9;;
E7;1959;10;;
E7;1959;11;;
E7;1959;12;;
E7;1960;1;;
E7;1960;2;;
E7;1960;3;;
E7;1960;4;;
E7;1960;5;;
E7;1960;6;;
E7;1960;7;;
E7;1960;8;;
E7;1960;9;;
E7;1960;10;;
E7;1960;11;;
E7;1960;12;;
E7;1961;1;;
E7;1961;2;;
E7;1961;3;;
E7;1961;4;;
E7;1961;5;;
E7;1961;6;;
E7;1961;7;;
E7;1961;8;;
E7;1961;9;140;1.38
E7;1961;10;;
E7;1961;11;;
E7;1961;12;;
E7;1962;1;;
E7;1962;2;;
E7;1962;3;;
E7;1962;4;76.33333333;2.7
E7;1962;5;;
E7;1962;6;148.6470588;1.712941176
E7;1962;7;;
E7;1962;8;;
E7;1962;9;;
E7;1962;10;;
E7;1962;11;;
E7;1962;12;;
E7;1963;1;;
E7;1963;2;;
E7;1963;3;17.66666667;2.646666667
E7;1963;4;;
E7;1963;5;35.72222222;2.983333333
E7;1963;6;;
E7;1963;7;;
E7;1963;8;;
E7;1963;9;;
E7;1963;10;;
E7;1963;11;;
E7;1963;12;;
E7;1964;1;19.33333333;2.46
E7;1964;2;11.38095238;2.861666667
E7;1964;3;;
E7;1964;4;14.03508772;2.674615385
E7;1964;5;;
E7;1964;6;;
E7;1964;7;;
E7;1964;8;;
E7;1964;9;;
E7;1964;10;;
E7;1964;11;;
E7;1964;12;3.666666667;2.72
E7;1965;1;;
E7;1965;2;22.0952381;2.29
E7;1965;3;0.083333333;
E7;1965;4;;
E7;1965;5;;
E7;1965;6;;
E7;1965;7;;
E7;1965;8;;
E7;1965;9;53.26666667;1.13
E7;1965;10;;
E7;1965;11;;
E7;1965;12;0.5;2.7
E7;1966;1;3.492753623;2.835454545
E7;1966;2;;
E7;1966;3;10.52380952;2.711428571
E7;1966;4;15.76190476;2.677142857
E7;1966;5;;
E7;1966;6;;
E7;1966;7;;
E7;1966;8;;
E7;1966;9;;
E7;1966;10;;
E7;1966;11;;
E7;1966;12;37.41666667;1.743333333
E7;1967;1;0.333333333;1.96
E7;1967;2;56.33333333;2.7
E7;1967;3;3.463414634;2.122727273
E7;1967;4;;
E7;1967;5;250.4285714;1.805714286
E7;1967;6;307.057971;1.636190476
E7;1967;7;;
E7;1967;8;26.66666667;1.993103448
E7;1967;9;;
E7;1967;10;;
E7;1967;11;;
E7;1967;12;19.44;2.3745
E7;1968;1;8.904761905;2.206666667
E7;1968;2;3.527777778;2.083333333
E7;1968;3;2.41025641;2.65
E7;1968;4;1.461538462;2.59
E7;1968;5;178.9358974;1.646086957
E7;1968;6;281.6190476;0.993333333
E7;1968;7;375.0555556;1.547727273
E7;1968;8;45.73333333;1.688125
E7;1968;9;164.7692308;1.258461538
E7;1968;10;24.53968254;2.301176471
E7;1968;11;3.388888889;2.555714286
E7;1968;12;;
E7;1969;1;6.772727273;2.222
E7;1969;2;7.310344828;2.772941176
E7;1969;3;20.94202899;2.175294118
E7;1969;4;7.666666667;2.794
E7;1969;5;48.30769231;1.902222222
E7;1969;6;24.88888889;2.7
E7;1969;7;20.97435897;1.9825
E7;1969;8;57.11347518;1.7903125
E7;1969;9;30.11965812;1.601111111
E7;1969;10;;
E7;1969;11;11.61111111;2.188181818
E7;1969;12;55.33333333;2.2925
E7;1970;1;4.444444444;2.36
E7;1970;2;4.263157895;2.1625
E7;1970;3;18.39130435;2.122
E7;1970;4;33.83333333;2.011333333
E7;1970;5;;
E7;1970;6;162.4404762;1.398571429
E7;1970;7;47.88888889;1.881578947
E7;1970;8;;
E7;1970;9;116.2745098;1.794285714
E7;1970;10;61.15384615;1.847083333
E7;1970;11;18.14285714;1.805
E7;1970;12;9.935897436;2.501764706
E7;1971;1;4.013333333;2.304
E7;1971;2;;
E7;1971;3;13.93939394;2.401428571
E7;1971;4;45.75;2.3525
E7;1971;5;126.6666667;1.8525
E7;1971;6;;
E7;1971;7;50.46153846;1.578
E7;1971;8;29.86956522;1.644705882
E7;1971;9;;
E7;1971;10;16.84444444;2.307272727
E7;1971;11;50.68115942;1.869545455
E7;1971;12;;
E7;1972;1;;
E7;1972;2;4.363636364;1.51625
E7;1972;3;16.33333333;2.72
E7;1972;4;14.46666667;2.476
E7;1972;5;;
E7;1972;6;383.2575758;1.961363636
E7;1972;7;9.604166667;1.88
E7;1972;8;;
E7;1972;9;;
E7;1972;10;38.5942029;1.784
E7;1972;11;;
E7;1972;12;7.722222222;2.086315789
E7;1973;1;9.80952381;2.399230769
E7;1973;2;3.523809524;2.693333333
E7;1973;3;7.666666667;2.611176471
E7;1973;4;39.16666667;3.185
E7;1973;5;76.14814815;3.04
E7;1973;6;;
E7;1973;7;26.51388889;2.496428571
E7;1973;8;26.47619048;2.423333333
E7;1973;9;;
E7;1973;10;;
E7;1973;11;;
E7;1973;12;;
E7;1974;1;0.666666667;2.725
E7;1974;2;;
E7;1974;3;6.388888889;2.609333333
E7;1974;4;;
E7;1974;5;87.86111111;2.629166667
E7;1974;6;;
E7;1974;7;;
E7;1974;8;;
E7;1974;9;;
E7;1974;10;21.87719298;1.96
E7;1974;11;;
E7;1974;12;;
E7;1975;1;;
E7;1975;2;;
E7;1975;3;52.86666667;2.48
E7;1975;4;27.33333333;2.488181818
E7;1975;5;;
E7;1975;6;;
E7;1975;7;;
E7;1975;8;;
E7;1975;9;;
E7;1975;10;;
E7;1975;11;;
E7;1975;12;;
E7;1976;1;9.886363636;1.933076923
E7;1976;2;3.0625;2.1775
E7;1976;3;;
E7;1976;4;158.6;1.6432
E7;1976;5;139.0555556;1.53
E7;1976;6;;
E7;1976;7;;
E7;1976;8;;
E7;1976;9;;
E7;1976;10;;
E7;1976;11;;
E7;1976;12;;
E7;1977;1;10.72222222;2.373125
E7;1977;2;20.40350877;2.142307692
E7;1977;3;2.708333333;2.7
E7;1977;4;;
E7;1977;5;219.7738095;1.569285714
E7;1977;6;765.6666667;1.5
E7;1977;7;;
E7;1977;8;;
E7;1977;9;;
E7;1977;10;;
E7;1977;11;112.5925926;1.5725
E7;1977;12;;
E7;1978;1;;
E7;1978;2;78.68518519;1.725714286
E7;1978;3;23.84946237;2.416666667
E7;1978;4;;
E7;1978;5;266.7916667;1.765217391
E7;1978;6;;
E7;1978;7;;
E7;1978;8;;
E7;1978;9;;
E7;1978;10;;
E7;1978;11;;
E7;1978;12;;
E7;1979;1;;
E7;1979;2;;
E7;1979;3;15.80769231;2.409230769
E7;1979;4;;
E7;1979;5;;
E7;1979;6;;
E7;1979;7;;
E7;1979;8;;
E7;1979;9;;
E7;1979;10;;
E7;1979;11;;
E7;1979;12;201.4736842;1.715294118
E7;1980;1;;
E7;1980;2;;
E7;1980;3;8.586666667;2.28
E7;1980;4;;
E7;1980;5;;
E7;1980;6;;
E7;1980;7;;
E7;1980;8;9.366666667;2.544
E7;1980;9;;
E7;1980;10;;
E7;1980;11;;
E7;1980;12;;
E7;1981;1;60.47916667;1.599090909
E7;1981;2;7.261904762;3
E7;1981;3;5.980392157;2.013333333
E7;1981;4;;
E7;1981;5;;
E7;1981;6;;
E7;1981;7;;
E7;1981;8;;
E7;1981;9;;
E7;1981;10;;
E7;1981;11;;
E7;1981;12;;
E7;1982;1;;
E7;1982;2;0.777777778;3.02
E7;1982;3;2.736111111;2.68
E7;1982;4;;
E7;1982;5;;
E7;1982;6;;
E7;1982;7;;
E7;1982;8;;
E7;1982;9;;
E7;1982;10;;
E7;1982;11;;
E7;1982;12;;
E7;1983;1;;
E7;1983;2;;
E7;1983;3;;
E7;1983;4;;
E7;1983;5;;
E7;1983;6;;
E7;1983;7;;
E7;1983;8;;
E7;1983;9;;
E7;1983;10;;
E7;1983;11;;
E7;1983;12;;
E7;1984;1;;
E7;1984;2;1.555555556;2.27
E7;1984;3;;
E7;1984;4;50.23529412;2.301176471
E7;1984;5;;
E7;1984;6;;
E7;1984;7;;
E7;1984;8;;
E7;1984;9;;
E7;1984;10;;
E7;1984;11;;
E7;1984;12;;
E7;1985;1;;
E7;1985;2;;
E7;1985;3;;
E7;1985;4;;
E7;1985;5;;
E7;1985;6;;
E7;1985;7;;
E7;1985;8;;
E7;1985;9;;
E7;1985;10;;
E7;1985;11;;
E7;1985;12;;
E7;1986;1;;
E7;1986;2;;
E7;1986;3;;
E7;1986;4;;
E7;1986;5;;
E7;1986;6;;
E7;1986;7;;
E7;1986;8;;
E7;1986;9;;
E7;1986;10;;
E7;1986;11;;
E7;1986;12;;
E7;1987;1;;
E7;1987;2;;
E7;1987;3;;
E7;1987;4;;
E7;1987;5;;
E7;1987;6;;
E7;1987;7;;
E7;1987;8;;
E7;1987;9;;
E7;1987;10;;
E7;1987;11;;
E7;1987;12;;
E7;1988;1;;
E7;1988;2;;
E7;1988;3;;
E7;1988;4;;
E7;1988;5;;
E7;1988;6;;
E7;1988;7;;
E7;1988;8;;
E7;1988;9;;
E7;1988;10;;
E7;1988;11;;
E7;1988;12;;
E7;1989;1;;
E7;1989;2;;
E7;1989;3;;
E7;1989;4;;
E7;1989;5;;
E7;1989;6;;
E7;1989;7;;
E7;1989;8;;
E7;1989;9;;
E7;1989;10;;
E7;1989;11;;
E7;1989;12;;
E7;1990;1;;
E7;1990;2;;
E7;1990;3;;
E7;1990;4;;
E7;1990;5;;
E7;1990;6;;
E7;1990;7;;
E7;1990;8;;
E7;1990;9;;
E7;1990;10;;
E7;1990;11;;
E7;1990;12;;
E7;1991;1;;
E7;1991;2;;
E7;1991;3;18;2.296666667
E7;1991;4;;
E7;1991;5;;
E7;1991;6;;
E7;1991;7;;
E7;1991;8;;
E7;1991;9;;
E7;1991;10;;
E7;1991;11;;
E7;1991;12;;
E7;1992;1;;
E7;1992;2;4.166666667;2.7
E7;1992;3;;
E7;1992;4;;
E7;1992;5;;
E7;1992;6;;
E7;1992;7;;
E7;1992;8;;
E7;1992;9;;
E7;1992;10;;
E7;1992;11;;
E7;1992;12;;
E7;1993;1;8.5;2.27
E7;1993;2;;
E7;1993;3;;
E7;1993;4;34.33333333;
E7;1993;5;;
E7;1993;6;;
E7;1993;7;;
E7;1993;8;;
E7;1993;9;;
E7;1993;10;;
E7;1993;11;;
E7;1993;12;;
E7;1994;1;;
E7;1994;2;;
E7;1994;3;8.666666667;2.736666667
E7;1994;4;87.66666667;2.65
E7;1994;5;;
E7;1994;6;;
E7;1994;7;;
E7;1994;8;;
E7;1994;9;;
E7;1994;10;;
E7;1994;11;;
E7;1994;12;;
E7;1995;1;;
E7;1995;2;0.333333333;
E7;1995;3;6;2.7
E7;1995;4;;
E7;1995;5;;
E7;1995;6;;
E7;1995;7;;
E7;1995;8;;
E7;1995;9;;
E7;1995;10;;
E7;1995;11;;
E7;1995;12;;
E7;1996;1;;
E7;1996;2;;
E7;1996;3;;
E7;1996;4;;
E7;1996;5;;
E7;1996;6;;
E7;1996;7;;
E7;1996;8;;
E7;1996;9;;
E7;1996;10;;
E7;1996;11;;
E7;1996;12;;
E7;1997;1;0.222222222;3.395
E7;1997;2;;
E7;1997;3;17.66666667;0.88
E7;1997;4;15.33333333;2.9
E7;1997;5;;
E7;1997;6;;
E7;1997;7;;
E7;1997;8;;
E7;1997;9;;
E7;1997;10;;
E7;1997;11;;
E7;1997;12;;
E7;1998;1;;
E7;1998;2;;
E7;1998;3;;
E7;1998;4;;
E7;1998;5;8.833333333;
E7;1998;6;;
E7;1998;7;;
E7;1998;8;;
E7;1998;9;;
E7;1998;10;;
E7;1998;11;;
E7;1998;12;;
E7;1999;1;;
E7;1999;2;6.222222222;2.12
E7;1999;3;;
E7;1999;4;;
E7;1999;5;;
E7;1999;6;;
E7;1999;7;;
E7;1999;8;;
E7;1999;9;;
E7;1999;10;;
E7;1999;11;;
E7;1999;12;;
E7;2000;1;;
E7;2000;2;;
