Region Year Abundance CCS
B5, 1967, -4.8739413300, -.1007640000
B5, 1968, -.3261392300, -.3395595000
B5, 1969, -3.7180389000, .0458355900
B5, 1970, -4.6025372200, -.1614684500
B5, 1971, -4.4554829500, .5072113400
B5, 1972, -.9180044600, -.2713761600
B5, 1973, -2.9027838800, .6112762400
B5, 1974, -2.9300583400, .1380865100
B5, 1975, -2.6368265400, .1582351800
B5, 1976, -2.4779930100, -.4399426800
B5, 1977, -1.3343849800, -.1442650200
B5, 1978, -1.1111582400, .1804242400
B5, 1979, -.9179673000, -.2384811400
B5, 1980, -4.0995308400, .3813913700
B5, 1981, -3.5681759400, -.1680918800
B5, 1982, -2.6368189200, -.0357833500
B5, 1983, -4.4909250000, -.1616193300
B5, 1984, -3.3564450700, -.0153356800
B5, 1985, .3021869500, -.2133722300
B5, 1986, -1.4669820300, .4291515900
B5, 1987, -5.1825948700, .3633336000
B5, 1988, -13.4453735000, .7297224000
B5, 1989, -6.2470964800, .3377465100
B5, 1990, -9.6675976900, .9627280600
B5, 1991, -5.1177767300, .3672471900
B5, 1992, -7.0113048700, .9184126100
B5, 1993, -7.7685655400, .2704646800
B5, 1994, -1.8473844500, -.1264835100
B5, 1995, -3.1006698100, .2675947000
B5, 1996, -1.0571994600, -.8513609100
B5, 1997, -5.5551413500, .2502595600
B5, 1998, -3.9617348600, -1.1762592800
B5, 1999, -2.0370883300, -.3627449000
B5, 2000, -5.8506625700, .1644174100
B5, 2001, -4.1052276000, .5651642300
B5, 2002, -.8120716100, .2441509400
B5, 2003, 1.5704107500, -.5133171800
B5, 2004, .5911393000, -1.0243035900
B5, 2005, .9533674500, -.5710359300
B5, 2006, -5.5476145700, -.6538592400
B5, 2007, -.8273027700, -.8646346800
B5, 2008, -8.8551783200, -.4708261900
B5, 2009, -2.4099713300, .1645469600
B5, 2010, -3.2041583200, -.3433075600
B5, 2011, -3.5702716600, -.3230826200
B6, 1958, -3.8472207100, -.6826578300
B6, 1959, 2.3625159500, -1.6034642900
B6, 1960, 1.6054918800, -1.2387343200
B6, 1961, -.4179169500, -.9279727900
B6, 1962, -.3977273400, -1.1239432700
B6, 1963, -1.7130028600, -.7857115300
B6, 1964, -3.6254100800, -.0012452000
B6, 1965, -1.6308382400, -.1196715900
B6, 1966, -2.3566911400, -.3088022600
B6, 1967, -4.0021866900, -.2081116400
B6, 1968, -3.0723576300, .6339347700
B6, 1969, -4.9446096000, .5745301000
B6, 1970, -3.6642973400, -.0255847800
B6, 1971, -1.2886653600, .7215240300
B6, 1972, -4.9906391900, .6577933500
B6, 1973, -5.1808667800, .8931544100
B6, 1974, -1.0364898500, .1432934100
B6, 1975, -.3962170400, .3712003000
B6, 1976, -2.2146618800, -.1740691400
B6, 1977, .8163369300, -.3791904700
B6, 1978, -5.9687058500, .1540364500
B6, 1979, -4.3938157200, -.2930413000
B6, 1980, -4.9745308500, .2711733400
B6, 1981, -1.9476990400, -.0934809400
B6, 1982, -1.6990088000, -.5642725800
B6, 1983, -4.0216815400, .2168881700
B6, 1984, -4.1239440500, -.7518640100
B6, 1985, -.2064000700, -.2963967200
B6, 1986, -1.7039114800, .3324600600
B6, 1987, -.0599725300, .0029198700
B6, 1988, -.3521011200, -.1368460700
B6, 1989, ,
B6, 1990, -.0468122300, -.0199034400
B6, 1991, -1.7118984200, .2114188600
B6, 1992, -1.5806302300, .5887758200
B6, 1993, -3.8260550900, -.2004348900
B6, 1994, -3.2343401800, -.0247776000
B6, 1995, .3611481900, -.7605745400
B6, 1996, -3.4196894300, .1360304400
B6, 1997, -4.1253719500, .2786196000
B6, 1998, -2.9496660300, -.7734250900
B6, 1999, .0093410200, .0728897500
B6, 2000, -3.0627478100, .3212764500
B6, 2001, -2.4715256700, .3428985200
B6, 2002, -3.7145836800, .3533989000
B6, 2003, -1.8314910700, -.1938617800
B6, 2004, -3.0633736400, .2603031000
B6, 2005, -3.5838669600, -.1381195400
B6, 2006, .7355434900, -.5757948200
B6, 2007, -1.1058747400, .1133521200
B6, 2008, 1.9982080700, -1.0865138400
B6, 2009, -4.1219204200, -.1218445700
B6, 2010, -.1830020700, .1857620900
B6, 2011, -1.3998398400, -.0458071500
B7, 1958, -2.8566760100, -.2864033000
B7, 1959, -1.3599408900, -.3057209300
B7, 1960, -1.7267554300, -.0641194600
B7, 1961, -3.5887573700, -.5388699200
B7, 1962, -6.3566484200, .1795923700
