Year,FishCountry,TaxonName,CommonName,SumCatch
1961,Chile,Scombridae,Mackerels  tunas and bonitos,60.50810749
1961,Estonia,Scombridae,Mackerels  tunas and bonitos,4.820207713
1961,France,Thunnus thynnus,Atlantic bluefin tuna,211.9274948
1961,France,Katsuwonus pelamis,Skipjack tuna,207.5324084
1961,France,Thunnus albacares,Yellowfin tuna,4514.505534
1961,Georgia,Scombridae,Mackerels  tunas and bonitos,1.009052637
1961,Germany,Thunnus thynnus,Atlantic bluefin tuna,0.012739058
1961,Ghana,Scombridae,Mackerels  tunas and bonitos,614.1866055
1961,Guam (USA),Scombridae,Mackerels  tunas and bonitos,6.741812425
1961,Indonesia,Euthynnus affinis,Kawakawa,100.0849512
1961,Indonesia,Thunnus tonggol,Longtail tuna,111.7831863
1961,Indonesia,Scombridae,Mackerels  tunas and bonitos,245.8262424
1961,Indonesia,Katsuwonus pelamis,Skipjack tuna,1509.355175
1961,Indonesia,Thunnus albacares,Yellowfin tuna,729.0382795
1961,Japan,Thunnus alalunga,Albacore,73762.95772
1961,Japan,Thunnus thynnus,Atlantic bluefin tuna,193.1913769
1961,Japan,Thunnus obesus,Bigeye tuna,108369.2424
1961,Japan,Makaira nigricans,Blue marlin,1242.552302
1961,Japan,Scombridae,Mackerels  tunas and bonitos,187.9801977
1961,Japan,Thunnus orientalis,Pacific bluefin tuna,21265.27009
1961,Japan,Katsuwonus pelamis,Skipjack tuna,68366.72955
1961,Japan,Thunnus maccoyii,Southern bluefin tuna,35504.99333
1961,Japan,Thunnus albacares,Yellowfin tuna,116781.5806
1961,Korea (South),Thunnus orientalis,Pacific bluefin tuna,0.160236956
1961,Latvia,Scombridae,Mackerels  tunas and bonitos,7.260065938
1961,Lithuania,Scombridae,Mackerels  tunas and bonitos,6.724487303
1961,Mexico,Thunnus alalunga,Albacore,0.215809375
1961,Mexico,Katsuwonus pelamis,Skipjack tuna,352.3275513
1961,Mexico,Thunnus albacares,Yellowfin tuna,2574.766301
1961,New Zealand,Katsuwonus pelamis,Skipjack tuna,0.215686236
1961,Norway,Thunnus thynnus,Atlantic bluefin tuna,290.9907103
1961,Peru,Katsuwonus pelamis,Skipjack tuna,10690.10069
1961,Peru,Thunnus albacares,Yellowfin tuna,4422.816739
1961,Philippines,Euthynnus affinis,Kawakawa,11275.73941
1961,Portugal,Thunnus obesus,Bigeye tuna,845.0876268
1961,Portugal,Katsuwonus pelamis,Skipjack tuna,19.37460645
1961,Réunion (France),Thunnus alalunga,Albacore,5.838436207
1961,Réunion (France),Katsuwonus pelamis,Skipjack tuna,14.46881886
1961,Réunion (France),Thunnus albacares,Yellowfin tuna,76.27723154
1961,Russian Federation,Scombridae,Mackerels  tunas and bonitos,50.555834
1961,Saint Helena (UK),Thunnus albacares,Yellowfin tuna,94.16648881
1961,South Africa,Thunnus alalunga,Albacore,465.4891403
1961,Spain,Thunnus thynnus,Atlantic bluefin tuna,85.6576481
1961,Spain,Thunnus obesus,Bigeye tuna,138.4438696
1961,Taiwan,Thunnus alalunga,Albacore,93.66747704
1961,Taiwan,Thunnus obesus,Bigeye tuna,2211.076083
1961,Taiwan,Scombridae,Mackerels  tunas and bonitos,7846.783121
1961,Taiwan,Thunnus orientalis,Pacific bluefin tuna,487.8274336
1961,Taiwan,Katsuwonus pelamis,Skipjack tuna,1288.95409
1961,Taiwan,Thunnus albacares,Yellowfin tuna,5448.019494
1961,Ukraine,Scombridae,Mackerels  tunas and bonitos,14.2528685
1961,USA,Thunnus alalunga,Albacore,12046.70449
1961,USA,Thunnus thynnus,Atlantic bluefin tuna,566.0423864
1961,USA,Euthynnus alletteratus,Little tunny,0.069717708
1961,USA,Thunnus orientalis,Pacific bluefin tuna,8371.470447
1961,USA,Katsuwonus pelamis,Skipjack tuna,30865.61594
1961,USA,Thunnus albacares,Yellowfin tuna,72163.66637
1962,Angola,Euthynnus alletteratus,Little tunny,266.771057
1962,Angola,Thunnus albacares,Yellowfin tuna,2238.308441
1962,Australia,Scombridae,Mackerels  tunas and bonitos,4.781359147
1962,Australia,Thunnus maccoyii,Southern bluefin tuna,991.259924
1962,Barbados,Makaira nigricans,Blue marlin,288.0031554
1962,Belgium,Thunnus thynnus,Atlantic bluefin tuna,0.062048217
1962,Brazil,Makaira nigricans,Blue marlin,8.645091494
1962,Brazil,Katsuwonus pelamis,Skipjack tuna,261.570914
1962,Brazil,Thunnus albacares,Yellowfin tuna,983.3079116
1962,Canada,Thunnus alalunga,Albacore,193.9822898
1962,Canada,Thunnus thynnus,Atlantic bluefin tuna,75.67023049
1962,Chile,Scombridae,Mackerels  tunas and bonitos,121.016215
1962,Estonia,Thunnus obesus,Bigeye tuna,0.013553829
1962,Estonia,Katsuwonus pelamis,Skipjack tuna,14.00692057
1962,Estonia,Thunnus albacares,Yellowfin tuna,32.81330897
1962,France,Thunnus alalunga,Albacore,7087.829277
1962,France,Thunnus thynnus,Atlantic bluefin tuna,256.2940697
1962,France,Thunnus obesus,Bigeye tuna,267.7303081
1962,France,Katsuwonus pelamis,Skipjack tuna,980.0141507
1962,France,Thunnus albacares,Yellowfin tuna,3530.574841
1962,Georgia,Thunnus obesus,Bigeye tuna,0.002804057
1962,Georgia,Katsuwonus pelamis,Skipjack tuna,2.970859304
1962,Georgia,Thunnus albacares,Yellowfin tuna,6.882755433
1962,Ghana,Scombridae,Mackerels  tunas and bonitos,614.1866055
1962,Guam (USA),Scombridae,Mackerels  tunas and bonitos,6.857430936
1962,Indonesia,Euthynnus affinis,Kawakawa,195.4105717
1962,Indonesia,Thunnus tonggol,Longtail tuna,212.580666
1962,Indonesia,Scombridae,Mackerels  tunas and bonitos,502.1133909
1962,Indonesia,Katsuwonus pelamis,Skipjack tuna,2674.137548
1962,Indonesia,Thunnus albacares,Yellowfin tuna,1356.190433
1962,Japan,Thunnus alalunga,Albacore,87982.44847
1962,Japan,Thunnus thynnus,Atlantic bluefin tuna,1576.985503
1962,Japan,Thunnus obesus,Bigeye tuna,117489.6062
1962,Japan,Makaira nigricans,Blue marlin,1840.823193
1962,Japan,Scombridae,Mackerels  tunas and bonitos,344.369457
1962,Japan,Thunnus orientalis,Pacific bluefin tuna,10614.82367
1962,Japan,Katsuwonus pelamis,Skipjack tuna,78359.01795
1962,Japan,Thunnus maccoyii,Southern bluefin tuna,22144.19496
1962,Japan,Thunnus albacares,Yellowfin tuna,113476.3648
1962,Korea (South),Thunnus orientalis,Pacific bluefin tuna,0.160236956
1962,Latvia,Thunnus obesus,Bigeye tuna,0.02041441
1962,Latvia,Katsuwonus pelamis,Skipjack tuna,21.09684333
1962,Latvia,Thunnus albacares,Yellowfin tuna,49.42251474
1962,Lithuania,Thunnus obesus,Bigeye tuna,0.018908429
1962,Lithuania,Katsuwonus pelamis,Skipjack tuna,19.54051882
1962,Lithuania,Thunnus albacares,Yellowfin tuna,45.77659152
1962,Mexico,Thunnus alalunga,Albacore,0.215809375
1962,Mexico,Katsuwonus pelamis,Skipjack tuna,352.3275513
1962,Mexico,Thunnus albacares,Yellowfin tuna,3107.47657
1962,New Zealand,Katsuwonus pelamis,Skipjack tuna,0.215686236
1962,Norway,Thunnus thynnus,Atlantic bluefin tuna,274.7218123
1962,Peru,Katsuwonus pelamis,Skipjack tuna,4764.557352
1962,Peru,Thunnus albacares,Yellowfin tuna,3552.243901
1962,Philippines,Euthynnus affinis,Kawakawa,7146.597512
1962,Portugal,Thunnus obesus,Bigeye tuna,1735.873566
1962,Portugal,Katsuwonus pelamis,Skipjack tuna,545.9080289
1962,Réunion (France),Thunnus alalunga,Albacore,5.838436207
1962,Réunion (France),Katsuwonus pelamis,Skipjack tuna,14.46881886
1962,Réunion (France),Thunnus albacares,Yellowfin tuna,76.27723154
1962,Russian Federation,Thunnus obesus,Bigeye tuna,0.073793071
1962,Russian Federation,Scombridae,Mackerels  tunas and bonitos,24.3124809
1962,Russian Federation,Katsuwonus pelamis,Skipjack tuna,76.2599009
1962,Russian Federation,Thunnus albacares,Yellowfin tuna,178.6502377
1962,Saint Helena (UK),Thunnus albacares,Yellowfin tuna,94.16648881
1962,South Africa,Thunnus alalunga,Albacore,1621.976715
1962,Spain,Thunnus alalunga,Albacore,808.7705673
1962,Spain,Thunnus thynnus,Atlantic bluefin tuna,133.2917498
1962,Spain,Thunnus obesus,Bigeye tuna,180.2820678
1962,Spain,Katsuwonus pelamis,Skipjack tuna,532.951193
1962,Spain,Thunnus albacares,Yellowfin tuna,485.7247177
1962,Taiwan,Thunnus alalunga,Albacore,281.0024311
1962,Taiwan,Thunnus obesus,Bigeye tuna,2787.878539
1962,Taiwan,Scombridae,Mackerels  tunas and bonitos,11976.66897
1962,Taiwan,Thunnus orientalis,Pacific bluefin tuna,97.56548672
1962,Taiwan,Katsuwonus pelamis,Skipjack tuna,2406.047635
1962,Taiwan,Thunnus albacares,Yellowfin tuna,6162.513854
1962,Ukraine,Thunnus obesus,Bigeye tuna,0.039607309
1962,Ukraine,Katsuwonus pelamis,Skipjack tuna,41.96338767
1962,Ukraine,Thunnus albacares,Yellowfin tuna,97.2189205
1962,USA,Thunnus alalunga,Albacore,16987.72937
1962,USA,Thunnus thynnus,Atlantic bluefin tuna,1691.275622
1962,USA,Euthynnus alletteratus,Little tunny,0.557741664
1962,USA,Scombridae,Mackerels  tunas and bonitos,3.643476511
1962,USA,Thunnus orientalis,Pacific bluefin tuna,12382.90529
1962,USA,Katsuwonus pelamis,Skipjack tuna,41317.3078
1962,USA,Thunnus albacares,Yellowfin tuna,46699.6038
1963,Angola,Euthynnus alletteratus,Little tunny,209.2322015
1963,Angola,Thunnus albacares,Yellowfin tuna,2424.834145
1963,Australia,Thunnus maccoyii,Southern bluefin tuna,1025.893624
1963,Barbados,Makaira nigricans,Blue marlin,288.0031554
1963,Brazil,Thunnus atlanticus,Blackfin tuna,2.226203997
1963,Brazil,Makaira nigricans,Blue marlin,7.775053889
1963,Brazil,Katsuwonus pelamis,Skipjack tuna,309.2911394
1963,Brazil,Thunnus albacares,Yellowfin tuna,1018.067498
1963,Canada,Thunnus alalunga,Albacore,0.242477862
1963,Canada,Scombridae,Mackerels  tunas and bonitos,87.39678002
1963,Chile,Scombridae,Mackerels  tunas and bonitos,121.016215
1963,Cuba,Makaira nigricans,Blue marlin,16.06457047
1963,Estonia,Thunnus obesus,Bigeye tuna,0.013553829
1963,Estonia,Katsuwonus pelamis,Skipjack tuna,9.337947049
1963,Estonia,Thunnus albacares,Yellowfin tuna,9.375231133
1963,France,Thunnus alalunga,Albacore,5472.969165
1963,France,Thunnus thynnus,Atlantic bluefin tuna,225.3015577
1963,France,Thunnus obesus,Bigeye tuna,1606.381849
1963,France,Katsuwonus pelamis,Skipjack tuna,1308.607131
1963,France,Thunnus,Tuna,11.97038609
1963,France,Thunnus albacares,Yellowfin tuna,7553.115028
1963,Georgia,Thunnus obesus,Bigeye tuna,0.002804057
1963,Georgia,Scombridae,Mackerels  tunas and bonitos,3.051582066
1963,Georgia,Katsuwonus pelamis,Skipjack tuna,1.980572869
1963,Georgia,Thunnus albacares,Yellowfin tuna,1.966501552
1963,Germany,Thunnus thynnus,Atlantic bluefin tuna,0.028940914
1963,Ghana,Scombridae,Mackerels  tunas and bonitos,438.7047182
1963,Guam (USA),Scombridae,Mackerels  tunas and bonitos,7.108884378
1963,Indonesia,Euthynnus affinis,Kawakawa,363.2842412
1963,Indonesia,Thunnus tonggol,Longtail tuna,378.4523113
1963,Indonesia,Scombridae,Mackerels  tunas and bonitos,1009.843271
1963,Indonesia,Katsuwonus pelamis,Skipjack tuna,4453.576858
1963,Indonesia,Thunnus albacares,Yellowfin tuna,2234.142907
1963,Japan,Thunnus alalunga,Albacore,93559.80174
1963,Japan,Thunnus thynnus,Atlantic bluefin tuna,2286.127993
1963,Japan,Thunnus obesus,Bigeye tuna,119889.8581
1963,Japan,Makaira nigricans,Blue marlin,2445.684248
1963,Japan,Scombridae,Mackerels  tunas and bonitos,469.594714
1963,Japan,Thunnus orientalis,Pacific bluefin tuna,11364.48088
1963,Japan,Katsuwonus pelamis,Skipjack tuna,53045.95229
1963,Japan,Thunnus maccoyii,Southern bluefin tuna,30359.56433
1963,Japan,Thunnus albacares,Yellowfin tuna,95238.49737
1963,Korea (South),Thunnus orientalis,Pacific bluefin tuna,0.160236956
1963,Latvia,Thunnus obesus,Bigeye tuna,0.02041441
1963,Latvia,Katsuwonus pelamis,Skipjack tuna,14.06456222
1963,Latvia,Thunnus albacares,Yellowfin tuna,14.1207185
1963,Lithuania,Thunnus obesus,Bigeye tuna,0.018709816
1963,Lithuania,Scombridae,Mackerels  tunas and bonitos,0.499467128
1963,Lithuania,Katsuwonus pelamis,Skipjack tuna,12.87841488
1963,Lithuania,Thunnus albacares,Yellowfin tuna,12.92497748
1963,Mexico,Thunnus alalunga,Albacore,0.215809375
1963,Mexico,Katsuwonus pelamis,Skipjack tuna,792.7369903
1963,Mexico,Thunnus albacares,Yellowfin tuna,2752.336391
1963,New Zealand,Katsuwonus pelamis,Skipjack tuna,0.215686236
1963,Peru,Katsuwonus pelamis,Skipjack tuna,6336.841372
1963,Peru,Thunnus albacares,Yellowfin tuna,3648.440284
1963,Philippines,Euthynnus affinis,Kawakawa,7982.084106
1963,Portugal,Thunnus obesus,Bigeye tuna,1778.9227
1963,Portugal,Katsuwonus pelamis,Skipjack tuna,315.1222755
1963,Réunion (France),Thunnus alalunga,Albacore,5.838436207
1963,Réunion (France),Katsuwonus pelamis,Skipjack tuna,14.46881886
1963,Réunion (France),Thunnus albacares,Yellowfin tuna,76.27723154
1963,Russian Federation,Thunnus obesus,Bigeye tuna,0.073017955
1963,Russian Federation,Scombridae,Mackerels  tunas and bonitos,43.86193881
1963,Russian Federation,Katsuwonus pelamis,Skipjack tuna,50.2600085
1963,Russian Federation,Thunnus albacares,Yellowfin tuna,50.44172625
1963,Saint Helena (UK),Thunnus albacares,Yellowfin tuna,94.16648881
1963,South Africa,Thunnus alalunga,Albacore,669.7011973
1963,South Africa,Thunnus obesus,Bigeye tuna,281.4766331
1963,South Africa,Thunnus maccoyii,Southern bluefin tuna,666.3804573
1963,South Africa,Thunnus albacares,Yellowfin tuna,106.0218458
1963,Spain,Thunnus alalunga,Albacore,1033.663976
1963,Spain,Thunnus thynnus,Atlantic bluefin tuna,176.2682283
1963,Spain,Thunnus obesus,Bigeye tuna,348.0617814
1963,Spain,Katsuwonus pelamis,Skipjack tuna,1097.252456
1963,Spain,Thunnus albacares,Yellowfin tuna,973.0663619
1963,Taiwan,Thunnus alalunga,Albacore,749.3398163
1963,Taiwan,Thunnus obesus,Bigeye tuna,3460.814738
1963,Taiwan,Scombridae,Mackerels  tunas and bonitos,9980.557479
1963,Taiwan,Thunnus orientalis,Pacific bluefin tuna,0.243913717
1963,Taiwan,Katsuwonus pelamis,Skipjack tuna,1632.675181
1963,Taiwan,Thunnus albacares,Yellowfin tuna,5448.019494
1963,Ukraine,Thunnus obesus,Bigeye tuna,0.039607309
1963,Ukraine,Scombridae,Mackerels  tunas and bonitos,24.15722487
1963,Ukraine,Katsuwonus pelamis,Skipjack tuna,27.97559178
1963,Ukraine,Thunnus albacares,Yellowfin tuna,27.77683443
1963,USA,Thunnus alalunga,Albacore,22466.62883
1963,USA,Thunnus thynnus,Atlantic bluefin tuna,774.3492995
1963,USA,Scombridae,Mackerels  tunas and bonitos,0.318019829
1963,USA,Thunnus orientalis,Pacific bluefin tuna,11955.15363
1963,USA,Katsuwonus pelamis,Skipjack tuna,43110.5091
1963,USA,Thunnus albacares,Yellowfin tuna,41420.87549
1964,Angola,Euthynnus alletteratus,Little tunny,88.92368566
1964,Angola,Katsuwonus pelamis,Skipjack tuna,1404.418681
1964,Angola,Thunnus albacares,Yellowfin tuna,3357.462662
1964,Australia,Thunnus maccoyii,Southern bluefin tuna,1715.296882
1964,Barbados,Makaira nigricans,Blue marlin,192.0021036
1964,Brazil,Thunnus atlanticus,Blackfin tuna,2.069877915
1964,Brazil,Makaira nigricans,Blue marlin,8.517452774
1964,Brazil,Katsuwonus pelamis,Skipjack tuna,318.6650416
1964,Brazil,Thunnus albacares,Yellowfin tuna,964.1205034
1964,Canada,Thunnus alalunga,Albacore,96.99114489
1964,Canada,Scombridae,Mackerels  tunas and bonitos,906.5292506
1964,Chile,Scombridae,Mackerels  tunas and bonitos,0.151270269
1964,Cuba,Makaira nigricans,Blue marlin,18.98540146
1964,Estonia,Makaira nigricans,Blue marlin,0.037384707
1964,Estonia,Thunnus albacares,Yellowfin tuna,4.632403431
1964,France,Thunnus alalunga,Albacore,6733.305695
1964,France,Thunnus thynnus,Atlantic bluefin tuna,177.9843934
1964,France,Thunnus obesus,Bigeye tuna,562.2336471
1964,France,Katsuwonus pelamis,Skipjack tuna,1095.309933
1964,France,Thunnus,Tuna,9.700140454
1964,France,Thunnus albacares,Yellowfin tuna,10979.50897
1964,Georgia,Makaira nigricans,Blue marlin,0.007719031
1964,Georgia,Scombridae,Mackerels  tunas and bonitos,16.78370136
1964,Georgia,Thunnus albacares,Yellowfin tuna,0.976236417
1964,Ghana,Scombridae,Mackerels  tunas and bonitos,526.4456618
1964,Guam (USA),Scombridae,Mackerels  tunas and bonitos,7.142457222
1964,Indonesia,Euthynnus affinis,Kawakawa,643.8373042
1964,Indonesia,Thunnus tonggol,Longtail tuna,630.5910542
1964,Indonesia,Scombridae,Mackerels  tunas and bonitos,2007.765469
1964,Indonesia,Katsuwonus pelamis,Skipjack tuna,6946.480784
1964,Indonesia,Thunnus albacares,Yellowfin tuna,3371.521797
1964,Japan,Thunnus alalunga,Albacore,102482.2251
1964,Japan,Thunnus thynnus,Atlantic bluefin tuna,3114.026009
1964,Japan,Thunnus obesus,Bigeye tuna,103541.4495
1964,Japan,Makaira nigricans,Blue marlin,2202.301681
1964,Japan,Scombridae,Mackerels  tunas and bonitos,3591.965171
1964,Japan,Thunnus orientalis,Pacific bluefin tuna,2493.621171
