IYear;LME;Catch (tonnes/year);Landed value (USD/year);;;
1971;31;19403.76886;30405864.93;;;
1971;32;1181769.978;1220843828;;;
1971;33;39755.64159;51570284.68;;;
1971;34;1012581.387;1070017799;;;
1971;35;467504.1604;457643554.1;;;
1971;36;2683935.696;3883308671;;;
1971;37;543443.6618;283585983.8;;;
1971;38;355501.3875;276864518.3;;;
1971;39;24429.79311;82604848.71;;;
1971;40;16939.60123;62302030.21;;;
1971;41;18650.1429;64089059.41;;;
1971;42;18091.5955;82580970.61;;;
1971;43;18184.85152;80275104.83;;;
1971;44;9831.112436;54673283.28;;;
1971;45;13134.72201;41475439.68;;;
1971;46;76728.85714;128331037;;;
1971;47;1667184.203;3039983494;;;
1971;48;1011049.641;1390787666;;;
1971;49;811452.0349;1010048153;;;
1971;50;1284519.587;1494102941;;;
1971;51;629289.517;512316302;;;
1971;52;3255711.665;2711994469;;;
1971;53;1304142.084;1223403833;;;
1971;54;1081.08622;4197891.94;;;
1971;55;235.3567711;750956.1986;;;
1971;56;2200.00001;2100863.998;;;
1971;57;3713.000007;3292223.845;;;
1971;58;9875.405939;9003057.202;;;
1971;59;139536.9068;123291836.5;;;
1971;60;68399.52441;86515170.63;;;
1971;61;17774.71398;3842600.747;;;
1971;62;339493.4782;133266408.2;;;
1971;63;1464.342959;3857241.118;;;
1971;64;715.0805155;812917.1505;;;
1971;65;463.6615678;1189518.608;;;
1971;66;33706.28386;73122006.92;;;
1972;1;811703.6911;1246409843;;;
1972;2;756844.9872;812734121.8;;;
1972;3;472384.7876;463922237.9;;;
1972;4;65256.93425;71616843.92;;;
1972;5;724363.8184;537686364;;;
1972;6;72975.87211;111026793.2;;;
1972;7;1745557.57;3282317075;;;
1972;8;685977.4015;720134857.9;;;
1972;9;940926.4628;1107028751;;;
1972;10;49651.7821;114173104.4;;;
1972;11;246736.9635;239353851.7;;;
1972;12;345867.5839;688870757.1;;;
1972;13;4257891.31;2125499603;;;
1972;14;196080.6775;245148076.2;;;
1972;15;113705.2099;176341368.4;;;
1972;16;227442.1447;312105768.4;;;
1972;17;217383.2023;423900816.9;;;
1972;18;112884.0649;191857011.5;;;
1972;19;916514.5122;712144777.8;;;
1972;20;1583576.712;1083132891;;;
1972;21;1274663.1;903689335;;;
1972;22;3273013.055;4629135077;;;
1972;23;823237.9889;816160099.1;;;
1972;24;1125023.793;2233359944;;;
1972;25;479184.6078;1065152098;;;
1972;26;657420.1817;1507772290;;;
1972;27;1846048.553;2341725676;;;
1972;28;691137.1325;790423668.3;;;
1972;29;1769702.153;2405078416;;;
1972;30;564490.9251;464414658;;;
1972;31;20786.44088;33944903.55;;;
1972;32;1083290.306;953727164.5;;;
1972;33;37896.34144;55181593.54;;;
1972;34;974046.3318;1086731273;;;
1972;35;446575.9947;441068441.9;;;
1972;36;2911827.827;4690452535;;;
1972;37;579110.3254;297394886.4;;;
1972;38;360470.0235;289302168.4;;;
1972;39;24384.42505;53876710.81;;;
1972;40;16594.9097;46732725.3;;;
1972;41;19726.40679;61642958.06;;;
1972;42;19070.49039;170265482.9;;;
1972;43;19281.95881;106620753.9;;;
1972;44;10204.58201;65570904.09;;;
1972;45;13466.46373;43728836.86;;;
1972;46;86898.32046;192604964.2;;;
1972;47;1787469.421;3471512568;;;
1972;48;1157967.952;1588981293;;;
1972;49;826732.1152;1231864975;;;
1972;50;1341985.727;1845681751;;;
1972;51;651646.9075;591560597.5;;;
1972;52;3394643.667;3168062995;;;
1972;53;1381640.874;1457997918;;;
1972;54;1255.559219;4888501.139;;;
1972;55;246.8548485;803403.8006;;;
1972;56;2200.00001;2058014.663;;;
1972;57;3713.000007;3231836.222;;;
1972;58;9656.222498;8607539.48;;;
1972;59;113833.4979;121478032.5;;;
1972;60;69308.80851;99838396.8;;;
1972;61;35118.3894;10139635.34;;;
1972;62;370665.186;171037828.6;;;
1972;63;2088.975969;4206556.659;;;
1972;64;386.7389441;563922.3647;;;
1972;65;411.2233655;1164093.442;;;
1972;66;18832.91819;26646005.55;;;
1973;1;637394.552;1545742206;;;
1973;2;469006.1143;751661472.1;;;
1973;3;464015.633;549147947.6;;;
1973;4;101190.0013;120884345.3;;;
1973;5;668820.5696;675473559.6;;;
1973;6;63629.00978;120689063.2;;;
1973;7;1807454.055;3999569977;;;
1973;8;902550.3071;1001606616;;;
1973;9;929885.8841;1245000876;;;
1973;10;59529.70017;164897086.2;;;
1973;11;279268.726;329945307.6;;;
1973;12;329099.2335;851367590.5;;;
1973;13;2243614.12;1480426042;;;
1973;14;244730.4627;395918800.4;;;
1973;15;128938.8513;395527544.8;;;
1973;16;293812.4976;843322338.6;;;
1973;17;243052.9517;649435426.2;;;
1973;18;77667.66129;174006617.4;;;
1973;19;1014263.715;926574271.1;;;
1973;20;2444378.087;2150924829;;;
1973;21;447532.5505;982898651.8;;;
1973;22;3454501.606;5611694383;;;
1973;23;892661.5678;1182143686;;;
1973;24;1262841.545;2885924405;;;
1973;25;527164.5781;1349102616;;;
1973;26;669177.0519;1661310787;;;
1973;27;2149660.891;3103802120;;;
1973;28;566935.7073;913050322.5;;;
1973;29;1776737.724;1421814920;;;
1973;30;667099.7829;544358966.8;;;
1973;31;15087.2365;31556369.29;;;
1973;32;1288223.538;2115508792;;;
1973;33;33967.53647;99856747.53;;;
1973;34;1068904.114;1964575434;;;
1973;35;472978.3953;792276121.9;;;
1973;36;2988759.695;5193074337;;;
1973;37;617982.1599;692981984.4;;;
1973;38;392859.2216;645310075.7;;;
1973;39;25682.21142;112348110.9;;;
1973;40;19067.6455;84006516.17;;;
1973;41;22779.9968;99185554.81;;;
1973;42;19405.76794;130390424;;;
1973;43;19328.58092;122847075.3;;;
1973;44;10165.36273;77087576.62;;;
1973;45;14779.66093;68884841.02;;;
1973;46;96589.00891;172053807.2;;;
1973;47;1870716.067;3234950488;;;
1973;48;1239019.985;1799350215;;;
1973;49;885177.731;1560876366;;;
1973;50;1473749.056;2258511370;;;
1973;51;786602.0318;765714289.2;;;
1973;52;3972005.483;4041635503;;;
1973;53;1672824.909;1915197208;;;
1973;54;1983.52958;11411260.55;;;
1973;55;332.2611257;1683249.981;;;
1973;56;2200.00001;2764305.002;;;
1973;57;3713.000007;4066644.096;;;
1973;58;9507.312179;11179008.63;;;
1973;59;121711.1849;135248541.6;;;
1973;60;104779.4544;185952127.2;;;
1973;61;7559.598838;4170575.636;;;
1973;62;357426.0613;145198263.3;;;
1973;63;1117.328682;4899572.017;;;
1973;64;552.3305039;833226.8069;;;
1973;65;356.5478211;1636943.603;;;
1973;66;13908.3512;28454431.92;;;
1974;1;790136.3727;1261843760;;;
1974;2;623224.7351;680527704.6;;;
1974;3;475620.5831;450165540.9;;;
1974;4;82989.35802;101439743.7;;;
1974;5;783009.9921;694824460;;;
1974;6;72145.46292;135732020.4;;;
1974;7;1629475.991;3668276996;;;
1974;8;634927.4215;775605331.1;;;
1974;9;964627.5375;1155078550;;;
1974;10;50199.04444;124655926.6;;;
1974;11;263286.6297;241903484.7;;;
1974;12;323192.5164;823445598.8;;;
1974;13;4070091.563;1936858687;;;
1974;14;236572.1521;455321056;;;
1974;15;91859.51116;272804737.7;;;
1974;16;235143.7446;677544210.1;;;
1974;17;227412.1367;574775785.4;;;
1974;18;84217.92464;147093514.6;;;
1974;19;1000379.688;842697031.8;;;
1974;20;2429848.63;2422117888;;;
1974;21;608008.9152;1028346672;;;
1974;22;3866188.534;6078051719;;;
1974;23;928122.3354;1092624446;;;
1974;24;1245676.658;2836397857;;;
1974;25;433392.9563;1201309087;;;
1974;26;707304.7052;1700573432;;;
1974;27;2243865.281;3048317572;;;
1974;28;578003.3733;854819890;;;
1974;29;1539374.352;1060716413;;;
1974;30;678740.3324;571643818;;;
1974;31;17226.15434;32644225.98;;;
1974;32;1298914.653;1809173967;;;
1974;33;35187.83164;86910745.38;;;
1974;34;1084055.485;1474226490;;;
1974;35;440508.1174;568069288.9;;;
1974;36;2992091.362;4122025267;;;
1974;37;651980.0052;623883177.3;;;
1974;38;442715.2821;634545834.3;;;
1974;39;28752.6749;112339764.7;;;
1974;40;30477.05849;109768398.6;;;
1974;41;26097.30564;96718968.09;;;
1974;42;20573.56989;165998473;;;
1974;43;21548.0634;139074022.7;;;
1974;44;11092.26094;77663921.32;;;
1974;45;16802.64812;61799546.02;;;
1974;46;113125.2744;221078001.1;;;
1974;47;2039559.838;2874680696;;;
1974;48;1308039.185;1514989263;;;
1974;49;905818.8764;1468387581;;;
1974;50;1518495.846;2168704585;;;
1974;51;737351.5133;716531042;;;
1974;52;3913798.288;3780844564;;;
1974;53;1575108.077;1638113872;;;
1974;54;2808.260411;17495491.2;;;
1974;55;424.1965567;2403007.082;;;
1974;56;2200.00001;2319592.822;;;
1974;57;3713.000007;3122596.873;;;
1974;58;9265.982456;9876911.68;;;
1974;59;193475.0227;251259608.5;;;
1974;60;84934.6383;142370546.1;;;
1974;61;9054.644196;3036703.295;;;
1974;62;423365.0533;207261412.6;;;
1974;63;943.0559229;3894285.995;;;
1974;64;843.3185682;952650.6663;;;
1974;65;295.64335;1289998.769;;;
1974;66;20454.79545;35644850.61;;;
1975;1;742502.6369;1143592463;;;
1975;2;609160.7387;711956320.9;;;
1975;3;581898.1711;488794623.5;;;
1975;4;125901.5223;108993604.8;;;
1975;5;752549.1717;598560514.3;;;
1975;6;77797.57738;122390623.8;;;
1975;7;1554632.759;3957357749;;;
1975;8;637330.4777;757849553.5;;;
1975;9;891584.0793;1022812654;;;
1975;10;49766.60841;133141558.1;;;
1975;11;265027.0326;244605512.5;;;
1975;12;345154.0201;802473109.1;;;
1975;13;3276455.109;1545166918;;;
1975;14;190196.8666;161709047.6;;;
1975;15;104340.3505;289576179;;;
1975;16;210054.2283;581698981;;;
1975;17;253175.3133;580818508;;;
1975;18;112234.9361;184636573.3;;;
1975;19;980886.4834;623103938.9;;;
1975;20;2634246.756;1902388060;;;
1975;21;496814.9712;588593659.3;;;
1975;22;3832730.711;4815730959;;;
1975;23;938023.3538;1015542549;;;
1975;24;1496355.358;3519840114;;;
1975;25;485895.2516;1512466381;;;
1975;26;730121.8695;1834839412;;;
1975;27;2319809.416;2940076877;;;
1975;28;587008.1941;1010411565;;;
1975;29;2118708.346;1354746117;;;
1975;30;184081.1014;277340343.4;;;
1975;31;26425.01064;46494200.33;;;
1975;32;1466628.517;1766681986;;;
1975;33;28962.73736;74575065.76;;;
1975;34;1206299.548;1560144336;;;
1975;35;363373.4236;444939559.7;;;
1975;36;3234952.5;4753799188;;;
1975;37;659435.6664;548308171.4;;;
1975;38;414787.7726;589778370.8;;;
1975;39;25434.45452;84268926.94;;;
1975;40;25869.33167;90171647.95;;;
1975;41;26631.30769;98281625.16;;;
1975;42;16757.05189;131937749.4;;;
1975;43;15941.21709;97484852.19;;;
1975;44;10396.49812;75097641.7;;;
1975;45;14875.48273;53752896.84;;;
1975;46;104016.5603;197464002.5;;;
1975;47;2052859.857;3099511334;;;
1975;48;1338619.582;1733950614;;;
1975;49;945638.0817;1566640930;;;
1975;50;1576427.676;2388139049;;;
1975;51;769436.4405;762230946.5;;;
1975;52;3968618.541;4133295829;;;
1975;53;1629508.254;1720543501;;;
1975;54;2567.117574;17581970.93;;;
1975;55;389.588722;2399261.813;;;
1975;56;2200.00001;2560996.908;;;
1975;57;3713.000007;3156684.595;;;
1975;58;8983.456342;9384974.817;;;
1975;59;171591.9258;184009664.3;;;
1975;60;91876.26521;168115932.9;;;
1975;61;5618.684743;2253928.966;;;
1975;62;383329.3024;155804391.2;;;
1975;63;770.1846435;2997300.376;;;
1975;64;827.3916801;1093894.897;;;
1975;65;236.1123778;1005088.018;;;
1975;66;20545.27404;28486885.23;;;
1976;1;885677.5116;1656759853;;;
1976;2;684327.4578;865736263.8;;;
1976;3;580037.2238;457989258.7;;;
1976;4;98838.9375;69805876.02;;;
1976;5;785569.9058;865045050.2;;;
1976;6;82438.59459;202122288.9;;;
1976;7;1406833.51;4424080737;;;
1976;8;562660.8096;849887974.3;;;
1976;9;773528.3687;978102740.2;;;
1976;10;54523.01123;142308850;;;
1976;11;555670.0086;325557277;;;
1976;12;336535.2122;858772780.9;;;
1976;13;4187792.762;1101365613;;;
1976;14;244084.8303;215305213.2;;;
1976;15;120850.8537;319190275.3;;;
1976;16;166209.2818;501152897.2;;;
1976;17;236930.3846;559060663.4;;;
1976;18;96711.74221;197471934.9;;;
1976;19;990655.1401;752220648.7;;;
1976;20;3505549.991;2471158657;;;
1976;21;620994.8747;1110325316;;;
1976;22;3829253.182;6363723536;;;
1976;23;943696.1581;1139457279;;;
1976;24;1571233.672;3450763057;;;
1976;25;443597.3521;1073872795;;;
1976;26;772347.5321;1806293916;;;
1976;27;2438856.235;2717273227;;;
1976;28;518458.0279;866610446.6;;;
1976;29;2385849.032;1496867666;;;
1976;30;157405.7418;204920549.1;;;
1976;31;24232.43026;45776159.81;;;
1976;32;1455930.292;1747639865;;;
1976;33;37404.20386;118347255.6;;;
1976;34;1272738.195;1359235427;;;
1976;35;387768.2183;405143251.6;;;
1976;36;3424075.026;4405963768;;;
1976;37;622243.4111;528026141.8;;;
1976;38;444004.1112;741614884.7;;;
1976;39;27265.33286;90940189.63;;;
1976;40;28861.39913;95041534.88;;;
1976;41;29211.80306;95936089.9;;;
1976;42;17580.36628;171862420.6;;;
1976;43;17142.03482;114848870.8;;;
1976;44;11305.1091;85005391.87;;;
1976;45;15443.16724;48882588.04;;;
1976;46;143010.3467;276367324.1;;;
1976;47;2120987.089;3019102188;;;
1976;48;1342084.858;1731610847;;;
1976;49;1003603.596;1670704663;;;
1976;50;1578501.55;2258586961;;;
1976;51;735175.1018;741719835.7;;;
1976;52;3873446.451;3865238754;;;
1976;53;1593525.662;1685609567;;;
1976;54;1213.465544;7000944.777;;;
1976;55;229.5025264;1163167.324;;;
1976;56;2200.00001;2519353.574;;;
1976;57;3713.000007;3196963.564;;;
1976;58;8957.215941;10311466.04;;;
1976;59;285407.3516;198591898.9;;;
1976;60;115952.0803;219694759.2;;;
1976;61;3686.916292;1388954.262;;;
1976;62;432684.6211;176522629.6;;;
1976;63;1245.42928;4453968.771;;;
1976;64;483.8544577;629317.3885;;;
1976;65;274.8391573;1381894.265;;;
1976;66;25187.01947;42154395.55;;;
1977;1;865902.4492;1932321853;;;
1977;2;319364.3839;654548706.5;;;
1977;3;542120.0881;548047341.6;;;
1977;4;113469.4578;76691845.41;;;
1977;5;704185.4583;907160721.2;;;
1977;6;86387.33555;208845676;;;
1977;7;1203627.135;4186612972;;;
1977;8;428259.6755;734947901.2;;;
1977;9;618539.8045;891001484.2;;;
1977;10;59162.95785;194337961.8;;;
1977;11;789278.1669;436141385.2;;;
1977;12;284292.1867;770074881.6;;;
1977;13;2466213.255;877594540.2;;;
1977;14;371364.0645;323286085.6;;;
1977;15;123425.1665;311201285.8;;;
1977;16;206269.9861;489554059;;;
1977;17;235738.4309;522247385.4;;;
1977;18;100158.6955;194397305.5;;;
1977;19;1258212.396;819601423.4;;;
1977;20;3592473.642;2380453124;;;
1977;21;809513.3306;1288659956;;;
1977;22;3224713.79;6831385906;;;
1977;23;908952.6494;1103438032;;;
1977;24;1059552.797;3365897674;;;
1977;25;473635.8781;1179595364;;;
1977;26;738494.8766;2064596877;;;
1977;27;2315179.466;2882130284;;;
1977;28;660823.0288;1305631271;;;
1977;29;2280657.495;1391610388;;;
1977;30;131932.2823;201037716.8;;;
1977;31;33141.36638;79417399.91;;;
1977;32;1410531.631;1884349553;;;
1977;33;60693.97061;180210175.8;;;
1977;34;1354046.214;1840858972;;;
1977;35;248525.7543;310458162.1;;;
1977;36;3461796.206;5555477304;;;
1977;37;674397.6234;612345689.9;;;
1977;38;1005580.238;1500111881;;;
1977;39;35060.84064;130701676.4;;;
1977;40;32063.51343;138598174.6;;;
1977;41;44099.10163;142261154.2;;;
1977;42;22411.1731;165275739;;;
1977;43;22412.99539;159433900.8;;;
1977;44;13377.84163;99165924.18;;;
1977;45;22434.83679;71167807.1;;;
1977;46;234434.599;497295944.2;;;
1977;47;2330084.788;3930165302;;;
1977;48;1372118.665;2287103176;;;
1977;49;1121192.72;2001112658;;;
1977;50;1559694.789;2614308420;;;
1977;51;723183.0504;907477796.2;;;
1977;52;3392493.342;4909813866;;;
1977;53;1665449.291;2335441982;;;
1977;54;1399.022262;9618540.751;;;
1977;55;251.1883855;1494929.699;;;
1977;56;2201.123377;2909216.35;;;
1977;57;3714.895136;3732311.419;;;
1977;58;8890.712047;11054461.21;;;
1977;59;221128.2162;137708231.8;;;
1977;60;118019.27;245128358.1;;;
1977;61;4223.751439;2683782.651;;;
1977;62;338624.775;170264676.1;;;
1977;63;1150.604087;3684639.507;;;
1977;64;677.7590329;1334782.453;;;
1977;65;257.589033;1202150.431;;;
1977;66;20776.49399;30436514.06;;;
1978;1;713890.0562;2154127750;;;
1978;2;667730.0853;1188569933;;;
1978;3;496760.6439;600921020.3;;;
1978;4;121435.8803;126025282.9;;;
1978;5;1120306.324;1934853654;;;
1978;6;105591.0449;448746016.9;;;
1978;7;1206285.827;5797379364;;;
1978;8;506938.9013;1158499551;;;
1978;9;496436.8075;1069447607;;;
1978;10;72093.61316;263133254.8;;;
1978;11;490929.8677;359187222.4;;;
1978;12;285645.0903;996843705.2;;;
1978;13;3929544.522;1313108681;;;
1978;14;517993.8288;707096608.1;;;
1978;15;128134.9296;366066816.4;;;
1978;16;208550.2072;491636341.5;;;
1978;17;242267.3379;561144357.6;;;
1978;18;91643.19808;312944811;;;
1978;19;1336772.327;802828734.1;;;
1978;20;2615362.329;2218217708;;;
1978;21;742088.0894;1514803758;;;
1978;22;3094320.703;4274266220;;;
1978;23;826822.8144;1071481209;;;
1978;24;1251902.058;3971699598;;;
1978;25;440403.1209;981061029.6;;;
1978;26;780027.1806;2332030303;;;
1978;27;1902083.07;3094753835;;;
1978;28;728318.2764;1639300479;;;
1978;29;2794679.974;1681291192;;;
1978;30;108904.9404;198685744.9;;;
1978;31;32617.92691;86150539.61;;;
1978;32;1527671.221;2139278570;;;
1978;33;44979.55609;172617700.3;;;
1978;34;1438877.418;2344414354;;;
1978;35;249833.8105;390356522.6;;;
1978;36;3721687.752;7090666607;;;
1978;37;680789.5757;711424392.2;;;
1978;38;1039473.531;1668207453;;;
1978;39;38225.58142;186814412;;;
1978;40;40704.2326;176079357;;;
1978;41;43283.73451;180599934;;;
1978;42;20686.44976;144321774.6;;;
1978;43;19458.84637;115453411.8;;;
1978;44;13645.26391;185650171.8;;;
1978;45;20800.00926;97298785.56;;;
1978;46;112151.1566;280145127;;;
1978;47;2671925.276;4925660469;;;
1978;48;1493361.314;2817556622;;;
1978;49;1230941.743;2397999085;;;
1978;50;1585512.702;3068818700;;;
1978;51;721727.0649;1051141006;;;
1978;52;3015212.333;5734920386;;;
1978;53;1368194.766;2650436764;;;
1978;54;1046.932965;7477127.23;;;
1978;55;212.0234381;1271099.052;;;
1978;56;2211.854854;3633979.921;;;
1978;57;3732.999221;4504955.311;;;
1978;58;8694.466618;13842717.34;;;
1978;59;258971.8853;139742056.7;;;
1978;60;121685.0515;254365405.1;;;
1978;61;60218.90543;29651934.46;;;
1978;62;423316.3036;212888212.9;;;
1978;63;764.1494361;3948443.363;;;
1978;64;358.1091995;1198565.664;;;
1978;65;249.4787774;1351727.103;;;
1978;66;14247.71638;42974844.91;;;
1979;1;664532.5474;2324545481;;;
1979;2;803039.5629;1425700522;;;
1979;3;616277.9017;750066275.8;;;
1979;4;152159.7169;171419752.6;;;
1979;5;1098970.531;2130196810;;;
1979;6;99805.77443;446855522.6;;;
1979;7;1267417.739;6467535065;;;
1979;8;540764.1392;1383661292;;;
1979;9;536222.168;1306813009;;;
1979;10;79931.83623;299177706.4;;;
1979;11;584460.9006;489405951.7;;;
1979;12;290775.235;941155019.9;;;
1979;13;4778504.214;1257692772;;;
1979;14;625833.1669;905567023.6;;;
1979;15;143455.9843;429716776.9;;;
1979;16;230862.4526;479690676.1;;;
1979;17;239792.0912;444073440.1;;;
1979;18;105405.037;373296549.3;;;
1979;19;1539565.129;931819950.3;;;
1979;20;2141840.067;1579830207;;;
1979;21;1198891.023;1561246470;;;
1979;22;2838438.694;4083951448;;;
1979;23;874173.2994;1372352320;;;
1979;24;1324745.475;4807706214;;;
1979;25;394089.307;1391965403;;;
1979;26;809007.0889;2688540967;;;
1979;27;1556193.1;2848806763;;;
1979;28;675346.6603;1528604600;;;
1979;29;2111576.328;1335570757;;;
1979;30;124143.7822;215269030.4;;;
1979;31;26728.33494;77059414.53;;;
1979;32;1463919.988;2471842676;;;
1979;33;49263.21451;240130213.5;;;
1979;34;1451905.394;2534985585;;;
1979;35;233732.4517;402919821.7;;;
1979;36;2713795.909;5035404004;;;
1979;37;630953.8772;709079655.2;;;
1979;38;1027198.938;1597307913;;;
1979;39;34295.98047;230067837.1;;;
1979;40;31739.28396;186971017.8;;;
1979;41;23277.6925;122512550.6;;;
1979;42;15933.80197;127230238.6;;;
1979;43;16618.91422;119876593.6;;;
1979;44;12156.33061;123595280.6;;;
1979;45;18610.13578;97668439.17;;;
1979;46;107484.0711;270964459.6;;;
1979;47;2324233.575;4213012248;;;
1979;48;1653684.875;3024863979;;;
1979;49;1215551.985;2233825971;;;
1979;50;2172414.491;3962224721;;;
1979;51;748429.6804;1064110452;;;
1979;52;3173855.691;5358984346;;;
1979;53;1419876.639;2620574686;;;
1979;54;1126.21386;7328594.877;;;
1979;55;218.2109326;1222632.727;;;
1979;56;2223.916718;4275264.546;;;
1979;57;3753.34768;5420332.981;;;
1979;58;8062.191059;14971243.71;;;
1979;59;286074.1273;174564547.8;;;
1979;60;116381.2276;228823440.1;;;
1979;61;55431.35298;25558060.03;;;
1979;62;563972.601;382950490.8;;;
1979;63;813.5758021;4058456.144;;;
1979;64;469.6391615;1508718.031;;;
1979;65;272.2457731;1477469.793;;;
1979;66;14662.41608;42192388.76;;;
1980;1;702993.5107;1697388191;;;
1980;2;835839.6894;1129770018;;;
1980;3;673765.6597;629678267.8;;;
1980;4;208104.8923;159344228.4;;;
1980;5;1066414.749;1979574526;;;
1980;6;116233.0832;436678118.3;;;
1980;7;1278782.309;5939813640;;;
1980;8;559233.7151;1072566302;;;
1980;9;432586.5959;901430940.3;;;
1980;10;82693.77069;240885160.8;;;
1980;11;641489.9664;463636524;;;
1980;12;269899.6415;587838626.5;;;
1980;13;4293882.325;1286481717;;;
1980;14;506291.834;1046360784;;;
1980;15;117162.6734;316264271;;;
1980;16;229313.7049;431479881.4;;;
1980;17;224336.3702;428074007;;;
1980;18;85122.88185;290121162.1;;;
1980;19;1432800.394;924322285.1;;;
1980;20;1873597.718;1018481872;;;
1980;21;1280999.776;813153085.2;;;
1980;22;3096981.449;3575182068;;;
1980;23;942149.3117;1217472584;;;
1980;24;1319471.672;4076334628;;;
1980;25;410904.1486;1210929003;;;
1980;26;830671.1377;2329348813;;;
1980;27;1974800.604;2560942354;;;
1980;28;785420.7462;1749504523;;;
1980;29;1845511.306;1080612628;;;
1980;30;126977.4312;191492300.5;;;
1980;31;34976.31616;82346161.68;;;
1980;32;1331541.767;1741563185;;;
1980;33;58378.5157;202477198.9;;;
1980;34;1429897.468;1791726595;;;
1980;35;211395.6979;279749734.1;;;
1980;36;2778109.966;4025537328;;;
1980;37;630265.4816;590877191;;;
1980;38;1014460.773;1365574046;;;
1980;39;38262.49535;177191484.8;;;
1980;40;39627.26896;176729194.1;;;
1980;41;25692.2579;108170494.8;;;
1980;42;18648.35646;151919401.9;;;
1980;43;19790.0719;121629336.7;;;
1980;44;13355.20848;66786781.15;;;
1980;45;19486.51108;81088690.18;;;
1980;46;117488.4025;270056799;;;
1980;47;2377148.512;3325588967;;;
1980;48;1607194.768;2216151431;;;
1980;49;1282242.555;1906126481;;;
1980;50;2234803.854;3013591221;;;
1980;51;747240.7217;854327640.2;;;
1980;52;3276154.473;4401763438;;;
1980;53;1382132.332;2034215418;;;
1980;54;1891.639018;9933429.53;;;
1980;55;312.2724113;1458689.8;;;
1980;56;2221.300059;2698963.138;;;
1980;57;3748.933355;3252700.355;;;
1980;58;7750.531585;9774231.108;;;
1980;59;293893.5366;174272148.1;;;
1980;60;112532.4304;174457197.1;;;
1980;61;47694.32342;14113390.73;;;
1980;62;669877.9169;279146108.4;;;
1980;63;860.3934285;3036389.742;;;
1980;64;377.617922;610132.4044;;;
1980;65;245.3507564;1027386.584;;;
1980;66;13866.10891;46024497.08;;;
1981;1;748372.4654;1919254847;;;
1981;2;1080666.414;1316704738;;;
1981;3;809931.1363;774323903.4;;;
1981;4;235487.2104;180052715.7;;;
1981;5;1091317.992;2442507951;;;
1981;6;151235.2686;487834313.9;;;
1981;7;1278961.788;5624002824;;;
1981;8;553361.4607;837325826.1;;;
1981;9;448975.5563;668601871.3;;;
1981;10;99837.40922;291191038.9;;;
1981;11;678854.4771;509137264.1;;;
1981;12;266741.7055;618153434.3;;;
1981;13;4535420.583;1232276402;;;
1981;14;484782.5912;688855172.3;;;
1981;15;122401.6522;303332781;;;
1981;16;202994.4575;428678207.6;;;
1981;17;239832.2154;487476661.5;;;
1981;18;82638.24979;213769452.2;;;
1981;19;1324865.061;840676655.4;;;
1981;20;2128109.046;1068367140;;;
1981;21;1346685.129;1080449656;;;
1981;22;2842044.225;2903530441;;;
1981;23;881346.495;821270695.1;;;
1981;24;1300902.794;2725926724;;;
1981;25;389205.1865;1105432874;;;
1981;26;909860.82;2065970589;;;
1981;27;1770008.39;2149442671;;;
1981;28;741779.4441;1950047958;;;
1981;29;2029102.798;863659622.6;;;
1981;30;127596.564;176301120.6;;;
1981;31;33176.47595;79523028.43;;;
1981;32;1421582.942;1771960325;;;
1981;33;62551.37345;163309368.2;;;
1981;34;1493829.174;1875345491;;;
1981;35;251689.5968;345416534.2;;;
1981;36;2857750.491;3977042600;;;
1981;37;663740.5165;676491866.5;;;
1981;38;1073376.205;1566843369;;;
1981;39;41306.1721;205806740.6;;;
1981;40;39950.92893;188749619.9;;;
1981;41;28126.55346;133620401.7;;;
1981;42;20081.76093;181819188.7;;;
1981;43;21007.54754;146864532.2;;;
1981;44;13328.73026;70117395.04;;;
1981;45;19350.02822;77638843.18;;;
1981;46;159123.2322;393119788.6;;;
1981;47;2520244.022;3114077246;;;
1981;48;1733207.638;2180937234;;;
1981;49;1333330.315;1871013366;;;
1981;50;2492075.156;3249690842;;;
1981;51;772529.1432;818069550.1;;;
1981;52;3396425.74;4363394784;;;
1981;53;1433415.618;2061280573;;;
1981;54;3109.566564;16878557.02;;;
1981;55;460.9035719;2280007.438;;;
1981;56;2206.872492;2861754.461;;;
1981;57;3766.704619;2916127.332;;;
1981;58;6342.292976;8087122.561;;;
1981;59;223045.3552;149962709;;;
1981;60;119878.758;134707519;;;
1981;61;44463.36224;11478393.41;;;
1981;62;663988.9748;221616310.1;;;
1981;63;1112.678178;2626652.148;;;
1981;64;1422.877362;2708625.978;;;
1981;65;302.2331516;1021636.457;;;
1981;66;20053.99279;54246733.79;;;
1982;1;1093322.268;1748995439;;;
1982;2;756998.9228;970644478.6;;;
1982;3;661737.141;535671608.6;;;
1982;4;301348.5344;141710722.5;;;
1982;5;1281909.525;2180885570;;;
1982;6;123639.2152;528958618;;;
1982;7;1233926.726;4951843800;;;
1982;8;558552.0856;889986266.7;;;
1982;9;487763.1676;892256034.8;;;
1982;10;80283.13625;254783064.4;;;
1982;11;665668.0252;395258240.2;;;
1982;12;321489.9749;735649258.2;;;
1982;13;5198539.997;1487481052;;;
1982;14;692822.8387;755046427.2;;;
1982;15;132875.5046;410921200.2;;;
1982;16;195539.3886;453083222;;;
1982;17;243564.0509;525947034.2;;;
1982;18;88806.56393;241989124.6;;;
1982;19;761440.7917;599626683.2;;;
