Year,LME,LME_name,Effective Effort (kilowatt)
1981,65,Aleutian,4 923 164.48
1982,1,East Bering Sea,31 622 808.67
1982,2,Gulf of Alaska,151 760 782.80
1982,3,California Current,58 448 291.39
1982,4,Gulf of California,8 302 070.97
1982,5,Gulf of Mexico,75 201 906.77
1982,6,Southeast U.S. Continental Shelf,13 098 048.44
1982,7,Northeast U.S. Continental Shelf,139 670 983.36
1982,8,Scotian Shelf,50 160 878.70
1982,9,Newfoundland-Labrador Shelf,77 844 653.53
1982,10,Insular Pacific-Hawaiian,22 123 108.25
1982,11,Pacific Central-American Coastal,75 890 531.79
1982,12,Caribbean Sea,111 153 608.05
1982,13,Humboldt Current,66 935 732.75
1982,14,Patagonian Shelf,19 026 159.66
1982,15,South Brazil Shelf,22 917 648.35
1982,16,East Brazil Shelf,40 635 642.73
1982,17,North Brazil Shelf,22 654 540.60
1982,18,Canadian Eastern Arctic -West Greenland,23 368 841.17
1982,19,Iceland Shelf/Sea,3 172 318.12
1982,20,Barents Sea,48 623 787.42
1982,21,Norwegian Sea,2 562 345.53
1982,22,North Sea,220 854 021.73
1982,23,Baltic Sea,172 615 641.40
1982,24,Celtic-Biscay Shelf,329 940 098.36
1982,25,Iberian Coastal,49 042 172.68
1982,26,Mediterranean Sea,223 861 961.73
1982,27,Canary Current,62 427 574.36
1982,28,Guinea Current,146 827 608.21
1982,29,Benguela Current,47 337 857.69
1982,30,Agulhas Current,55 994 351.07
1982,31,Somali Coastal Current,20 197 266.09
1982,32,Arabian Sea,123 600 427.58
1982,33,Red Sea,16 430 844.82
1982,34,Bay of Bengal,77 891 702.07
1982,35,Gulf of Thailand,24 633 462.45
1982,36,South China Sea,77 630 579.28
1982,37,Sulu-Celebes Sea,178 348 345.18
1982,38,Indonesian Sea,103 230 758.73
1982,39,North Australian Shelf,5 115 622.06
1982,40,Northeast Australian Shelf,16 003 907.46
1982,41,East Central Australian Shelf,3 527 497.18
1982,42,Southeast Australian Shelf,28 857 730.98
1982,43,Southwest Australian Shelf,21 061 461.27
1982,44,West Central Australian Shelf,2 088 060.17
1982,45,Northwest Australian Shelf,11 384 061.76
1982,46,New Zealand Shelf,18 907 221.75
1982,47,East China Sea,38 269 100.22
1982,48,Yellow Sea,19 082 125.21
1982,49,Kuroshio Current,75 372 625.78
1982,50,Sea of Japan,44 231 669.91
1982,51,Oyashio Current,5 163 833.73
1982,52,Okhotsk Sea,18 867 232.35
1982,53,West Bering Sea,1 736 614.13
1982,54,Nrothern Bering - Chukchi Sea,8 974 843.70
1982,59,Greenland Sea,21 551 054.41
1982,61,Antarctic,1 391 175.54
1982,62,Black Sea,28 742 414.35
1982,63,Hudson Bay Complex,783.45
1982,65,Aleutian,4 617 336.20
1983,1,East Bering Sea,26 489 402.96
1983,2,Gulf of Alaska,176 215 884.17
1983,3,California Current,64 856 471.46
1983,4,Gulf of California,10 079 523.97
1983,5,Gulf of Mexico,80 088 171.16
1983,6,Southeast U.S. Continental Shelf,13 994 680.31
1983,7,Northeast U.S. Continental Shelf,152 403 285.30
1983,8,Scotian Shelf,48 420 707.65
1983,9,Newfoundland-Labrador Shelf,101 450 451.45
1983,10,Insular Pacific-Hawaiian,26 575 679.36
1983,11,Pacific Central-American Coastal,67 256 046.41
1983,12,Caribbean Sea,141 221 507.85
1983,13,Humboldt Current,62 900 679.95
1983,14,Patagonian Shelf,22 694 429.20
1983,15,South Brazil Shelf,27 991 955.12
1983,16,East Brazil Shelf,44 626 931.47
1983,17,North Brazil Shelf,25 360 666.30
1983,18,Canadian Eastern Arctic -West Greenland,24 205 108.90
1983,19,Iceland Shelf/Sea,3 437 842.40
1983,20,Barents Sea,54 238 584.23
1983,21,Norwegian Sea,2 887 902.72
1983,22,North Sea,259 369 651.37
1983,23,Baltic Sea,147 902 275.80
1983,24,Celtic-Biscay Shelf,361 922 091.29
1983,25,Iberian Coastal,55 629 614.10
1983,26,Mediterranean Sea,271 763 008.89
1983,27,Canary Current,59 287 321.23
1983,28,Guinea Current,246 177 640.84
1983,29,Benguela Current,56 719 456.63
1983,30,Agulhas Current,58 936 645.04
1983,31,Somali Coastal Current,21 816 125.09
1983,32,Arabian Sea,130 989 148.00
1983,33,Red Sea,18 816 856.95
1983,34,Bay of Bengal,87 848 526.31
1983,35,Gulf of Thailand,22 519 635.86
1983,36,South China Sea,88 779 010.94
1983,37,Sulu-Celebes Sea,226 861 027.36
1983,38,Indonesian Sea,111 966 849.95
1983,39,North Australian Shelf,5 317 204.91
1983,40,Northeast Australian Shelf,14 078 591.56
1983,41,East Central Australian Shelf,2 696 819.71
1983,42,Southeast Australian Shelf,24 224 241.21
1983,43,Southwest Australian Shelf,17 950 757.14
1983,44,West Central Australian Shelf,1 769 149.19
1983,45,Northwest Australian Shelf,10 202 578.05
1983,46,New Zealand Shelf,24 082 564.05
1983,47,East China Sea,35 218 489.28
1983,48,Yellow Sea,12 696 150.64
1983,49,Kuroshio Current,65 132 375.28
1983,50,Sea of Japan,35 623 569.94
1983,51,Oyashio Current,4 411 745.90
1983,52,Okhotsk Sea,16 777 419.16
1983,53,West Bering Sea,2 095 802.37
1983,54,Nrothern Bering - Chukchi Sea,10 128 512.97
1983,59,Greenland Sea,22 911 034.19
1983,61,Antarctic,2 079 431.95
1983,62,Black Sea,82 353 799.51
1983,65,Aleutian,5 136 132.44
1984,1,East Bering Sea,41 899 480.21
1984,2,Gulf of Alaska,203 820 309.09
1984,3,California Current,77 001 502.20
1984,4,Gulf of California,12 514 271.86
1984,5,Gulf of Mexico,96 927 360.82
1984,6,Southeast U.S. Continental Shelf,17 649 701.40
1984,7,Northeast U.S. Continental Shelf,168 598 244.89
1984,8,Scotian Shelf,61 323 298.49
1984,9,Newfoundland-Labrador Shelf,105 038 003.69
1984,10,Insular Pacific-Hawaiian,29 930 245.81
1984,11,Pacific Central-American Coastal,77 945 381.94
1984,12,Caribbean Sea,131 338 058.38
1984,13,Humboldt Current,74 142 387.51
1984,14,Patagonian Shelf,26 499 992.06
1984,15,South Brazil Shelf,29 926 405.41
1984,16,East Brazil Shelf,47 370 179.24
1984,17,North Brazil Shelf,30 415 684.68
1984,18,Canadian Eastern Arctic -West Greenland,59 833 905.13
1984,19,Iceland Shelf/Sea,3 602 816.13
1984,20,Barents Sea,62 959 024.02
1984,21,Norwegian Sea,33 330 424.44
1984,22,North Sea,350 553 650.08
1984,23,Baltic Sea,178 063 178.57
1984,24,Celtic-Biscay Shelf,284 863 682.60
1984,25,Iberian Coastal,43 547 080.03
1984,26,Mediterranean Sea,320 382 069.41
1984,27,Canary Current,63 050 883.79
1984,28,Guinea Current,202 812 013.44
1984,29,Benguela Current,57 346 737.10
1984,30,Agulhas Current,71 372 208.76
1984,31,Somali Coastal Current,24 148 385.92
1984,32,Arabian Sea,146 056 992.22
1984,33,Red Sea,20 837 175.41
1984,34,Bay of Bengal,91 951 605.54
1984,35,Gulf of Thailand,27 835 645.22
1984,36,South China Sea,98 132 127.29
1984,37,Sulu-Celebes Sea,240 145 428.43
1984,38,Indonesian Sea,119 687 303.02
1984,39,North Australian Shelf,5 637 723.32
1984,40,Northeast Australian Shelf,15 589 611.48
1984,41,East Central Australian Shelf,2 734 730.28
1984,42,Southeast Australian Shelf,25 503 991.27
1984,43,Southwest Australian Shelf,19 309 160.80
1984,44,West Central Australian Shelf,1 939 102.52
1984,45,Northwest Australian Shelf,10 923 169.00
1984,46,New Zealand Shelf,20 215 088.83
1984,47,East China Sea,59 114 152.42
1984,48,Yellow Sea,30 265 777.38
1984,49,Kuroshio Current,107 366 191.28
1984,50,Sea of Japan,63 281 507.69
1984,51,Oyashio Current,6 627 237.25
1984,52,Okhotsk Sea,25 721 103.81
1984,53,West Bering Sea,2 030 582.06
1984,54,Nrothern Bering - Chukchi Sea,12 260 541.95
1984,59,Greenland Sea,34 189 542.29
1984,61,Antarctic,2 536 525.06
1984,62,Black Sea,37 604 268.99
1984,65,Aleutian,6 523 035.65
1985,1,East Bering Sea,37 214 630.94
1985,2,Gulf of Alaska,183 637 977.87
1985,3,California Current,62 573 789.03
1985,4,Gulf of California,8 398 588.58
1985,5,Gulf of Mexico,82 966 499.39
1985,6,Southeast U.S. Continental Shelf,15 264 048.90
1985,7,Northeast U.S. Continental Shelf,153 243 918.27
1985,8,Scotian Shelf,52 949 665.98
1985,9,Newfoundland-Labrador Shelf,72 843 935.46
1985,10,Insular Pacific-Hawaiian,24 401 960.10
1985,11,Pacific Central-American Coastal,75 066 342.18
1985,12,Caribbean Sea,99 669 682.49
1985,13,Humboldt Current,64 240 957.69
1985,14,Patagonian Shelf,23 361 313.34
1985,15,South Brazil Shelf,28 283 094.42
1985,16,East Brazil Shelf,46 315 370.93
1985,17,North Brazil Shelf,26 093 894.63
1985,18,Canadian Eastern Arctic -West Greenland,49 055 679.05
1985,19,Iceland Shelf/Sea,16 413.17
1985,20,Barents Sea,56 827 708.90
1985,21,Norwegian Sea,28 101 023.61
1985,22,North Sea,357 159 546.05
1985,23,Baltic Sea,176 892 559.87
1985,24,Celtic-Biscay Shelf,193 261 272.20
1985,25,Iberian Coastal,42 157 538.67
1985,26,Mediterranean Sea,267 369 390.95
1985,27,Canary Current,41 592 152.84
1985,28,Guinea Current,129 506 723.24
1985,29,Benguela Current,58 499 787.70
1985,30,Agulhas Current,75 340 533.91
1985,31,Somali Coastal Current,28 351 257.59
1985,32,Arabian Sea,145 042 660.29
1985,33,Red Sea,19 096 033.01
1985,34,Bay of Bengal,86 093 078.35
1985,35,Gulf of Thailand,26 389 857.73
1985,36,South China Sea,92 036 071.57
1985,37,Sulu-Celebes Sea,207 661 837.40
1985,38,Indonesian Sea,111 662 633.17
1985,39,North Australian Shelf,3 863 730.48
1985,40,Northeast Australian Shelf,15 276 823.02
1985,41,East Central Australian Shelf,2 474 514.47
1985,42,Southeast Australian Shelf,23 143 990.93
1985,43,Southwest Australian Shelf,17 947 063.79
1985,44,West Central Australian Shelf,1 852 887.05
1985,45,Northwest Australian Shelf,10 087 594.96
1985,46,New Zealand Shelf,16 818 584.02
1985,47,East China Sea,54 835 280.98
1985,48,Yellow Sea,27 995 665.37
1985,49,Kuroshio Current,104 981 725.42
1985,50,Sea of Japan,57 632 177.73
1985,51,Oyashio Current,3 319 419.35
1985,52,Okhotsk Sea,21 107 871.17
1985,53,West Bering Sea,1 779 323.29
1985,54,Nrothern Bering - Chukchi Sea,11 372 134.98
1985,59,Greenland Sea,83 791 728.90
1985,61,Antarctic,3 738 724.16
1985,62,Black Sea,21 319 641.20
1985,65,Aleutian,5 673 076.55
1986,1,East Bering Sea,28 521 265.24
1986,2,Gulf of Alaska,187 585 710.08
1986,3,California Current,64 748 750.91
1986,4,Gulf of California,8 613 396.19
1986,5,Gulf of Mexico,77 939 838.41
1986,6,Southeast U.S. Continental Shelf,15 171 220.40
1986,7,Northeast U.S. Continental Shelf,165 019 977.38
1986,8,Scotian Shelf,56 128 162.87
1986,9,Newfoundland-Labrador Shelf,84 279 212.87
1986,10,Insular Pacific-Hawaiian,25 228 221.37
1986,11,Pacific Central-American Coastal,77 907 722.67
1986,12,Caribbean Sea,84 175 369.85
1986,13,Humboldt Current,69 524 071.50
1986,14,Patagonian Shelf,23 777 235.83
1986,15,South Brazil Shelf,31 375 045.60
1986,16,East Brazil Shelf,54 696 774.03
1986,17,North Brazil Shelf,25 465 650.30
1986,18,Canadian Eastern Arctic -West Greenland,65 067 840.63
1986,19,Iceland Shelf/Sea,19 385.79
1986,20,Barents Sea,54 571 571.62
1986,21,Norwegian Sea,3 087 697.51
1986,22,North Sea,258 535 619.53
1986,23,Baltic Sea,176 328 676.51
1986,24,Celtic-Biscay Shelf,321 934 276.83
1986,25,Iberian Coastal,58 414 069.16
1986,26,Mediterranean Sea,297 263 208.98
1986,27,Canary Current,43 730 653.10
1986,28,Guinea Current,138 468 585.63
1986,29,Benguela Current,58 722 853.28
1986,30,Agulhas Current,73 038 149.38
1986,31,Somali Coastal Current,21 807 684.04
1986,32,Arabian Sea,160 798 249.88
1986,33,Red Sea,20 740 535.28
1986,34,Bay of Bengal,121 326 419.95
1986,35,Gulf of Thailand,21 053 074.78
1986,36,South China Sea,107 757 303.28
1986,37,Sulu-Celebes Sea,221 010 481.22
1986,38,Indonesian Sea,126 816 822.13
1986,39,North Australian Shelf,3 420 990.29
1986,40,Northeast Australian Shelf,13 604 934.83
1986,41,East Central Australian Shelf,2 659 455.94
1986,42,Southeast Australian Shelf,25 582 933.69
1986,43,Southwest Australian Shelf,20 029 276.03
1986,44,West Central Australian Shelf,2 090 231.36
1986,45,Northwest Australian Shelf,11 022 684.98
1986,46,New Zealand Shelf,23 575 966.43
1986,47,East China Sea,59 653 757.49
1986,48,Yellow Sea,30 683 076.53
1986,49,Kuroshio Current,104 168 677.27
1986,50,Sea of Japan,61 417 795.63
1986,51,Oyashio Current,3 498 692.89
1986,52,Okhotsk Sea,20 544 955.56
1986,53,West Bering Sea,2 276 067.20
1986,54,Nrothern Bering - Chukchi Sea,10 506 155.65
1986,59,Greenland Sea,73 834 322.65
1986,61,Antarctic,2 513 065.83
1986,62,Black Sea,34 256 013.87
1986,65,Aleutian,5 253 195.96
1987,1,East Bering Sea,28 121 045.47
1987,2,Gulf of Alaska,208 058 867.11
1987,3,California Current,75 066 198.22
1987,4,Gulf of California,10 008 295.84
1987,5,Gulf of Mexico,86 555 097.07
1987,6,Southeast U.S. Continental Shelf,25 866 082.54
1987,7,Northeast U.S. Continental Shelf,172 456 791.45
1987,8,Scotian Shelf,57 893 233.43
1987,9,Newfoundland-Labrador Shelf,83 482 585.50
1987,10,Insular Pacific-Hawaiian,28 391 611.97
1987,11,Pacific Central-American Coastal,80 395 140.11
1987,12,Caribbean Sea,101 931 341.07
1987,13,Humboldt Current,78 208 639.10
1987,14,Patagonian Shelf,24 710 354.53
1987,15,South Brazil Shelf,32 486 214.27
1987,16,East Brazil Shelf,59 262 076.73
1987,17,North Brazil Shelf,28 581 435.24
1987,18,Canadian Eastern Arctic -West Greenland,52 183 717.36
1987,19,Iceland Shelf/Sea,17 234.73
1987,20,Barents Sea,59 487 987.76
1987,21,Norwegian Sea,3 050 754.97
1987,22,North Sea,271 299 345.05
1987,23,Baltic Sea,176 814 165.93
1987,24,Celtic-Biscay Shelf,383 355 674.80
1987,25,Iberian Coastal,45 066 612.80
1987,26,Mediterranean Sea,291 085 206.81
1987,27,Canary Current,42 254 661.43
1987,28,Guinea Current,146 841 744.20
1987,29,Benguela Current,71 025 469.54
1987,30,Agulhas Current,72 123 211.73
1987,31,Somali Coastal Current,21 307 333.38
1987,32,Arabian Sea,165 014 565.37
1987,33,Red Sea,21 326 168.00
1987,34,Bay of Bengal,92 427 767.20
1987,35,Gulf of Thailand,17 785 656.46
1987,36,South China Sea,118 719 712.14
1987,37,Sulu-Celebes Sea,243 224 307.76
1987,38,Indonesian Sea,118 444 200.70
1987,39,North Australian Shelf,3 648 098.74
1987,40,Northeast Australian Shelf,13 371 429.85
1987,41,East Central Australian Shelf,2 584 795.85
1987,42,Southeast Australian Shelf,26 187 038.12
1987,43,Southwest Australian Shelf,20 011 259.45
1987,44,West Central Australian Shelf,2 323 987.48
1987,45,Northwest Australian Shelf,11 366 694.99
1987,46,New Zealand Shelf,21 578 785.02
1987,47,East China Sea,59 106 381.43
1987,48,Yellow Sea,29 642 908.91
1987,49,Kuroshio Current,108 196 158.02
1987,50,Sea of Japan,62 015 632.83
1987,51,Oyashio Current,4 546 269.03
1987,52,Okhotsk Sea,23 908 507.72
1987,53,West Bering Sea,2 419 205.40
1987,54,Nrothern Bering - Chukchi Sea,11 839 629.05
1987,59,Greenland Sea,86 907 714.05
1987,61,Antarctic,2 688 907.12
1987,62,Black Sea,26 835 161.80
1987,65,Aleutian,6 203 140.90
1988,1,East Bering Sea,26 255 525.06
1988,2,Gulf of Alaska,213 137 390.64
1988,3,California Current,76 287 665.16
1988,4,Gulf of California,10 254 249.66
1988,5,Gulf of Mexico,87 357 521.47
1988,6,Southeast U.S. Continental Shelf,25 697 783.76
1988,7,Northeast U.S. Continental Shelf,163 039 769.43
1988,8,Scotian Shelf,58 356 391.82
1988,9,Newfoundland-Labrador Shelf,102 002 593.73
1988,10,Insular Pacific-Hawaiian,28 611 794.27
1988,11,Pacific Central-American Coastal,76 748 440.53
1988,12,Caribbean Sea,103 683 339.04
1988,13,Humboldt Current,82 063 072.13
1988,14,Patagonian Shelf,26 677 607.96
1988,15,South Brazil Shelf,30 534 815.19
1988,16,East Brazil Shelf,54 481 728.20
1988,17,North Brazil Shelf,27 262 247.96
1988,18,Canadian Eastern Arctic -West Greenland,32 229 054.12
1988,19,Iceland Shelf/Sea,3 077 843.78
1988,20,Barents Sea,63 802 908.45
1988,21,Norwegian Sea,3 027 470.77
1988,22,North Sea,306 345 814.80
1988,23,Baltic Sea,187 760 736.32
1988,24,Celtic-Biscay Shelf,467 171 472.47
1988,25,Iberian Coastal,40 973 247.13
1988,26,Mediterranean Sea,250 899 026.21
1988,27,Canary Current,62 113 171.23
1988,28,Guinea Current,127 435 635.20
1988,29,Benguela Current,76 582 443.70
1988,30,Agulhas Current,77 835 826.35
1988,31,Somali Coastal Current,27 494 230.21
1988,32,Arabian Sea,177 868 526.88
1988,33,Red Sea,24 491 792.65
1988,34,Bay of Bengal,115 598 977.71
1988,35,Gulf of Thailand,24 765 239.01
1988,36,South China Sea,104 114 747.09
1988,37,Sulu-Celebes Sea,250 276 685.21
1988,38,Indonesian Sea,137 560 072.18
1988,39,North Australian Shelf,3 712 717.09
1988,40,Northeast Australian Shelf,14 661 949.08
1988,41,East Central Australian Shelf,3 065 529.37
1988,42,Southeast Australian Shelf,28 158 129.70
1988,43,Southwest Australian Shelf,20 978 794.26
1988,44,West Central Australian Shelf,2 055 954.63
1988,45,Northwest Australian Shelf,11 558 401.28
1988,46,New Zealand Shelf,25 379 703.95
1988,47,East China Sea,61 615 991.81
1988,48,Yellow Sea,26 826 473.64
1988,49,Kuroshio Current,108 489 667.90
1988,50,Sea of Japan,64 941 412.02
1988,51,Oyashio Current,6 799 827.83
1988,52,Okhotsk Sea,26 792 222.54
1988,53,West Bering Sea,2 047 060.06
1988,54,Nrothern Bering - Chukchi Sea,12 827 401.19
1988,59,Greenland Sea,50 698 197.48
1988,61,Antarctic,2 430 496.62
1988,62,Black Sea,37 121 770.74
1988,65,Aleutian,6 222 752.59
1989,1,East Bering Sea,25 238 320.03
1989,2,Gulf of Alaska,227 446 633.57
1989,3,California Current,79 877 358.40
1989,4,Gulf of California,10 871 002.03
1989,5,Gulf of Mexico,94 431 154.89
1989,6,Southeast U.S. Continental Shelf,15 842 894.39
1989,7,Northeast U.S. Continental Shelf,179 824 546.51
1989,8,Scotian Shelf,90 173 720.46
1989,9,Newfoundland-Labrador Shelf,113 281 402.65
1989,10,Insular Pacific-Hawaiian,29 805 510.56
1989,11,Pacific Central-American Coastal,79 666 660.03
1989,12,Caribbean Sea,119 686 486.21
1989,13,Humboldt Current,77 138 967.15
1989,14,Patagonian Shelf,31 390 861.09
1989,15,South Brazil Shelf,33 418 227.68
1989,16,East Brazil Shelf,64 974 177.73
1989,17,North Brazil Shelf,30 599 186.60
1989,18,Canadian Eastern Arctic -West Greenland,33 048 767.91
1989,19,Iceland Shelf/Sea,7 555 161.78
1989,20,Barents Sea,70 901 214.08
1989,21,Norwegian Sea,33 742 180.20
1989,22,North Sea,404 983 962.21
1989,23,Baltic Sea,173 839 319.77
1989,24,Celtic-Biscay Shelf,246 871 769.04
1989,25,Iberian Coastal,51 966 852.87
1989,26,Mediterranean Sea,297 633 204.60
1989,27,Canary Current,47 669 228.86
1989,28,Guinea Current,152 286 292.91
1989,29,Benguela Current,61 711 163.77
1989,30,Agulhas Current,82 968 511.17
1989,31,Somali Coastal Current,26 844 114.58
1989,32,Arabian Sea,186 928 996.15
1989,33,Red Sea,22 501 283.97
1989,34,Bay of Bengal,153 115 579.16
1989,35,Gulf of Thailand,25 728 429.97
1989,36,South China Sea,107 724 090.17
1989,37,Sulu-Celebes Sea,284 664 392.97
1989,38,Indonesian Sea,142 572 446.42
1989,39,North Australian Shelf,5 354 664.10
1989,40,Northeast Australian Shelf,18 461 078.58
1989,41,East Central Australian Shelf,2 293 539.91
1989,42,Southeast Australian Shelf,35 821 751.22
1989,43,Southwest Australian Shelf,25 746 540.87
1989,44,West Central Australian Shelf,3 107 302.01
1989,45,Northwest Australian Shelf,14 609 746.21
1989,46,New Zealand Shelf,21 749 096.58
1989,47,East China Sea,65 991 598.20
1989,48,Yellow Sea,29 029 083.84
1989,49,Kuroshio Current,106 530 113.16
1989,50,Sea of Japan,65 627 665.30
1989,51,Oyashio Current,6 100 797.83
1989,52,Okhotsk Sea,27 919 324.35
1989,53,West Bering Sea,2 317 264.44
1989,54,Nrothern Bering - Chukchi Sea,13 621 298.17
1989,59,Greenland Sea,33 827 672.01
1989,61,Antarctic,4 428 239.53
1989,62,Black Sea,49 392 553.25
1989,65,Aleutian,6 624 074.01
1990,1,East Bering Sea,31 682 149.40
1990,2,Gulf of Alaska,274 114 754.34
1990,3,California Current,90 202 774.24
1990,4,Gulf of California,11 396 864.13
1990,5,Gulf of Mexico,121 104 777.11
1990,6,Southeast U.S. Continental Shelf,19 375 693.34
1990,7,Northeast U.S. Continental Shelf,221 979 424.97
1990,8,Scotian Shelf,99 818 059.46
1990,9,Newfoundland-Labrador Shelf,115 691 322.30
1990,10,Insular Pacific-Hawaiian,37 267 245.35
1990,11,Pacific Central-American Coastal,91 238 754.32
1990,12,Caribbean Sea,184 627 491.30
1990,13,Humboldt Current,87 583 837.50
1990,14,Patagonian Shelf,32 829 064.30
1990,15,South Brazil Shelf,35 898 933.78
1990,16,East Brazil Shelf,66 421 933.27
1990,17,North Brazil Shelf,44 433 125.98
1990,18,Canadian Eastern Arctic -West Greenland,35 606 929.35
1990,19,Iceland Shelf/Sea,8 617 501.30
1990,20,Barents Sea,82 071 371.89
1990,21,Norwegian Sea,55 133 671.30
1990,22,North Sea,392 694 411.06
1990,23,Baltic Sea,198 804 903.97
1990,24,Celtic-Biscay Shelf,294 017 766.51
1990,25,Iberian Coastal,60 327 302.07
1990,26,Mediterranean Sea,358 531 473.77
1990,27,Canary Current,72 024 199.20
1990,28,Guinea Current,160 942 068.18
1990,29,Benguela Current,83 718 584.48
1990,30,Agulhas Current,97 023 863.73
1990,31,Somali Coastal Current,28 011 480.10
1990,32,Arabian Sea,217 808 631.23
1990,33,Red Sea,26 402 705.69
1990,34,Bay of Bengal,145 530 983.11
1990,35,Gulf of Thailand,30 220 037.44
1990,36,South China Sea,132 387 262.80
1990,37,Sulu-Celebes Sea,364 417 575.63
1990,38,Indonesian Sea,172 927 990.83
1990,39,North Australian Shelf,6 118 044.12
1990,40,Northeast Australian Shelf,22 102 838.76
1990,41,East Central Australian Shelf,2 811 564.03
1990,42,Southeast Australian Shelf,45 281 181.18
1990,43,Southwest Australian Shelf,31 011 741.89
1990,44,West Central Australian Shelf,3 751 450.46
1990,45,Northwest Australian Shelf,17 526 469.19
1990,46,New Zealand Shelf,45 555 990.33
1990,47,East China Sea,78 468 665.50
1990,48,Yellow Sea,34 267 509.29
1990,49,Kuroshio Current,122 246 377.87
1990,50,Sea of Japan,78 641 830.22
1990,51,Oyashio Current,6 439 671.75
1990,52,Okhotsk Sea,33 573 091.05
1990,53,West Bering Sea,2 627 488.77
1990,54,Nrothern Bering - Chukchi Sea,16 422 233.54
1990,59,Greenland Sea,33 776 025.39
1990,61,Antarctic,3 761 540.07
1990,62,Black Sea,46 987 465.46
1990,65,Aleutian,8 419 471.29
1991,1,East Bering Sea,32 965 954.59
1991,2,Gulf of Alaska,302 052 040.96
1991,3,California Current,99 376 581.62
1991,4,Gulf of California,15 108 755.24
1991,5,Gulf of Mexico,130 187 905.62
1991,6,Southeast U.S. Continental Shelf,21 618 244.77
1991,7,Northeast U.S. Continental Shelf,245 613 360.10
1991,8,Scotian Shelf,104 093 697.99
1991,9,Newfoundland-Labrador Shelf,136 748 099.82
1991,10,Insular Pacific-Hawaiian,37 375 911.22
1991,11,Pacific Central-American Coastal,96 875 825.31
1991,12,Caribbean Sea,142 292 916.76
1991,13,Humboldt Current,113 249 964.85
1991,14,Patagonian Shelf,29 269 948.01
1991,15,South Brazil Shelf,44 044 072.83
1991,16,East Brazil Shelf,78 427 582.63
1991,17,North Brazil Shelf,45 721 410.12
1991,18,Canadian Eastern Arctic -West Greenland,38 005 764.50
1991,19,Iceland Shelf/Sea,8 706 840.45
1991,20,Barents Sea,82 832 443.06
1991,21,Norwegian Sea,52 658 394.13
1991,22,North Sea,368 866 151.20
1991,23,Baltic Sea,213 726 808.62
1991,24,Celtic-Biscay Shelf,397 184 200.27
1991,25,Iberian Coastal,60 854 641.32
1991,26,Mediterranean Sea,437 840 093.23
1991,27,Canary Current,72 674 956.48
1991,28,Guinea Current,181 105 826.78
1991,29,Benguela Current,30 074 308.36
1991,30,Agulhas Current,99 611 464.30
1991,31,Somali Coastal Current,29 230 803.79
1991,32,Arabian Sea,246 000 606.76
1991,33,Red Sea,28 581 490.96
1991,34,Bay of Bengal,149 430 116.81
1991,35,Gulf of Thailand,32 563 530.94
1991,36,South China Sea,131 284 819.57
1991,37,Sulu-Celebes Sea,412 200 913.71
1991,38,Indonesian Sea,188 718 915.95
1991,39,North Australian Shelf,6 152 780.58
1991,40,Northeast Australian Shelf,19 556 169.18
1991,41,East Central Australian Shelf,2 270 378.63
1991,42,Southeast Australian Shelf,43 260 147.01
1991,43,Southwest Australian Shelf,27 299 219.80
1991,44,West Central Australian Shelf,3 338 682.98
1991,45,Northwest Australian Shelf,16 371 089.31
1991,46,New Zealand Shelf,35 147 926.11
1991,47,East China Sea,75 648 807.09
1991,48,Yellow Sea,32 869 302.88
1991,49,Kuroshio Current,133 080 754.49
1991,50,Sea of Japan,80 096 673.66
1991,51,Oyashio Current,7 717 218.34
1991,52,Okhotsk Sea,29 680 850.29
1991,53,West Bering Sea,2 734 461.71
1991,54,Nrothern Bering - Chukchi Sea,17 779 341.86
1991,59,Greenland Sea,36 779 404.37
1991,61,Antarctic,2 917 516.60
1991,62,Black Sea,95 647 320.37
1991,65,Aleutian,8 990 935.92
1992,1,East Bering Sea,33 044 383.81
1992,2,Gulf of Alaska,293 765 760.66
1992,3,California Current,90 163 165.04
1992,4,Gulf of California,11 302 243.35
1992,5,Gulf of Mexico,126 652 869.50
1992,6,Southeast U.S. Continental Shelf,26 679 411.43
1992,7,Northeast U.S. Continental Shelf,235 634 147.69
1992,8,Scotian Shelf,75 945 892.00
1992,9,Newfoundland-Labrador Shelf,133 609 827.40
1992,10,Insular Pacific-Hawaiian,38 378 174.78
1992,11,Pacific Central-American Coastal,92 975 307.42
1992,12,Caribbean Sea,130 415 209.82
1992,13,Humboldt Current,112 787 496.25
1992,14,Patagonian Shelf,34 711 348.01
1992,15,South Brazil Shelf,42 096 138.94
1992,16,East Brazil Shelf,76 706 175.29
1992,17,North Brazil Shelf,44 460 527.24
1992,18,Canadian Eastern Arctic -West Greenland,66 920 536.06
1992,19,Iceland Shelf/Sea,10 244 141.24
1992,20,Barents Sea,94 975 875.10
1992,21,Norwegian Sea,32 005 722.19
1992,22,North Sea,502 472 977.01
1992,23,Baltic Sea,235 124 293.89
1992,24,Celtic-Biscay Shelf,404 848 497.83
1992,25,Iberian Coastal,71 597 685.64
1992,26,Mediterranean Sea,391 105 564.81
1992,27,Canary Current,73 842 604.46
1992,28,Guinea Current,197 088 952.24
1992,29,Benguela Current,25 470 061.71
1992,30,Agulhas Current,108 025 979.59
1992,31,Somali Coastal Current,30 804 994.53
1992,32,Arabian Sea,249 656 588.55
1992,33,Red Sea,29 310 920.17
