IYear;LME;EcolFP
1988;25;0.420643915
1988;26;0.152769839
1988;27;0.247541844
1988;28;0.051719459
1988;29;0.20759366
1988;30;0.043250309
1988;31;0.014554542
1988;32;0.114666295
1988;33;0.078504919
1988;34;0.116143859
1988;35;0.152192649
1988;36;0.368134504
1988;37;0.303172789
1988;38;0.156608354
1988;39;0.038538321
1988;40;0.144063625
1988;41;0.067390189
1988;42;0.008005424
1988;43;0.011353209
1988;44;0.011846386
1988;45;0.014149389
1988;46;0.124666842
1988;47;0.640974474
1988;48;0.611160393
1988;49;0.225429604
1988;50;0.382841856
1988;51;0.218960588
1988;52;0.35680694
1988;53;0.167076087
1988;54;0.000664018
1988;55;0.000257009
1988;56;0.000300226
1988;57;0.000387303
1988;58;0.000256566
1988;59;0.069986729
1988;60;0.757386788
1988;61;8.79387E-05
1988;62;0.138068025
1988;63;0.000602801
1988;64;0.000362419
1988;65;0.000367466
1988;66;0.012547311
1989;1;0.235115345
1989;2;0.242915881
1989;3;0.129405146
1989;4;0.048869773
1989;5;0.056714524
1989;6;0.034101009
1989;7;0.352641255
1989;8;0.437640106
1989;9;0.546290828
1989;10;0.031333136
1989;11;0.025974734
1989;12;0.038021669
1989;13;0.196363763
1989;14;0.222871099
1989;15;0.043559056
1989;16;0.050790438
1989;17;0.030437777
1989;18;0.358399697
1989;19;1.299454634
1989;20;0.181517052
1989;21;0.305920016
1989;22;0.638306237
1989;23;0.365283126
1989;24;0.431619851
1989;25;0.377497901
1989;26;0.144585953
1989;27;0.250281926
1989;28;0.054840434
1989;29;0.190452356
1989;30;0.048203705
1989;31;0.007179903
1989;32;0.119140825
1989;33;0.08134695
1989;34;0.128185329
1989;35;0.146128965
1989;36;0.378075948
1989;37;0.322358063
1989;38;0.162086881
1989;39;0.039812245
1989;40;0.136751688
1989;41;0.061674959
1989;42;0.009148922
1989;43;0.010186565
1989;44;0.00965587
1989;45;0.014008075
1989;46;0.167282159
1989;47;0.654564073
1989;48;0.638334144
1989;49;0.224378286
1989;50;0.436626324
1989;51;0.245761978
1989;52;0.418479427
1989;53;0.153048205
1989;54;0.00060897
1989;55;0.000246461
1989;56;0.000345227
1989;57;0.000355842
1989;58;0.000256668
1989;59;0.045947736
1989;60;0.67325193
1989;61;6.27478E-05
1989;62;0.093184195
1989;63;0.000568069
1989;64;0.000221645
1989;65;0.000366663
1989;66;0.012895417
1990;1;0.243877805
1990;2;0.235368664
1990;3;0.114624412
1990;4;0.046727155
1990;5;0.059724991
1990;6;0.030988765
1990;7;0.393203346
1990;8;0.399356436
1990;9;0.498270423
1990;10;0.028890437
1990;11;0.025130171
1990;12;0.041122233
1990;13;0.199878529
1990;14;0.191275045
1990;15;0.037954828
1990;16;0.04249273
1990;17;0.031689356
1990;18;0.241070911
1990;19;1.242122793
1990;20;0.107975201
1990;21;0.234618188
1990;22;0.562683574
1990;23;0.324791865
1990;24;0.386124844
1990;25;0.382417929
1990;26;0.137154072
1990;27;0.263916117
1990;28;0.061407742
1990;29;0.096813127
1990;30;0.04999593
1990;31;0.009122482
1990;32;0.122127511
1990;33;0.084733252
1990;34;0.129871608
1990;35;0.152215659
1990;36;0.411520896
1990;37;0.325846659
1990;38;0.172935643
1990;39;0.034751138
1990;40;0.121903645
1990;41;0.091399132
1990;42;0.00951031
1990;43;0.010621219
1990;44;0.010227758
1990;45;0.014438537
1990;46;0.178991159
1990;47;0.733223862
1990;48;0.684137642
1990;49;0.22873116
1990;50;0.396962072
1990;51;0.23591303
1990;52;0.374798881
1990;53;0.148186358
1990;54;0.000547172
1990;55;0.000233443
1990;56;0.000374212
1990;57;0.000331277
1990;58;0.000208473
1990;59;0.062680702
1990;60;0.687510406
1990;61;0.000110482
1990;62;0.073858036
1990;63;0.001021473
1990;64;0.000424932
1990;65;0.000351138
1990;66;0.027763408
1991;1;0.224622546
1991;2;0.210774562
1991;3;0.051723567
1991;4;0.033048749
1991;5;0.071311923
1991;6;0.033812061
1991;7;0.413741133
1991;8;0.357032278
1991;9;0.39558429
1991;10;0.02430251
1991;11;0.025651426
1991;12;0.032237632
1991;13;0.174474454
1991;14;0.214063349
1991;15;0.041571251
1991;16;0.043367827
1991;17;0.033037421
1991;18;0.10252544
1991;19;1.123029408
1991;20;0.160576529
1991;21;0.309395121
1991;22;0.586341456
1991;23;0.278702902
1991;24;0.338936782
1991;25;0.384232113
1991;26;0.137803106
1991;27;0.264435825
1991;28;0.058757418
1991;29;0.072703082
1991;30;0.046909518
1991;31;0.011504116
1991;32;0.126858604
1991;33;0.100321426
1991;34;0.142468858
1991;35;0.1655381
1991;36;0.428259569
1991;37;0.319696957
1991;38;0.179911896
1991;39;0.053255438
1991;40;0.20189942
1991;41;0.119992261
1991;42;0.012307297
1991;43;0.011056319
1991;44;0.010332346
1991;45;0.015581886
1991;46;0.214778374
1991;47;0.824499483
1991;48;0.723152504
1991;49;0.331859839
1991;50;0.404334833
1991;51;0.165729303
1991;52;0.256306437
1991;53;0.105646104
1991;54;0.000684319
1991;55;0.000282382
1991;56;0.00033731
1991;57;0.000357053
1991;58;0.000208265
1991;59;0.060925448
1991;60;0.613830953
1991;61;3.27279E-05
1991;62;0.072823624
1991;63;0.000983618
1991;64;0.000173563
1991;65;0.000337458
1991;66;0.022084634
1992;1;0.227381448
1992;2;0.197641663
1992;3;0.062658541
1992;4;0.038349017
1992;5;0.077413376
1992;6;0.034691511
1992;7;0.381211989
1992;8;0.292432755
1992;9;0.203758709
1992;10;0.022537835
1992;11;0.029902227
1992;12;0.029837411
1992;13;0.174342517
1992;14;0.213473867
1992;15;0.047122107
1992;16;0.047959359
1992;17;0.033230731
1992;18;0.072308988
1992;19;1.052000777
1992;20;0.212555348
1992;21;0.336018557
1992;22;0.609320337
1992;23;0.173220505
1992;24;0.340318566
1992;25;0.368983459
1992;26;0.154140583
1992;27;0.211279114
1992;28;0.061850206
1992;29;0.118571498
1992;30;0.048239528
1992;31;0.012755522
1992;32;0.139327931
1992;33;0.087918508
1992;34;0.15012091
1992;35;0.194447395
1992;36;0.438952109
1992;37;0.318557797
1992;38;0.2041781
1992;39;0.049521157
1992;40;0.17805107
1992;41;0.076620159
1992;42;0.011224396
1992;43;0.010978005
1992;44;0.009441367
1992;45;0.015126857
1992;46;0.270179636
1992;47;0.812763721
1992;48;0.693470599
1992;49;0.353156222
1992;50;0.466181012
1992;51;0.207617485
1992;52;0.294641637
1992;53;0.118361196
1992;54;0.000643969
1992;55;0.000249668
1992;56;0.000332932
1992;57;0.000352426
1992;58;0.000191592
1992;59;0.063920814
1992;60;0.579817258
1992;61;3.41886E-05
1992;62;0.068026505
1992;63;0.001857124
1992;64;0.000267221
1992;65;0.000317251
1992;66;0.029873336
1993;1;0.239921167
1993;2;0.182684666
1993;3;0.090780675
1993;4;0.028884396
1993;5;0.078058976
1993;6;0.034648867
1993;7;0.355982943
1993;8;0.149630937
1993;9;0.129720841
1993;10;0.024059079
1993;11;0.033846955
1993;12;0.031834762
1993;13;0.179950935
1993;14;0.238804937
1993;15;0.046600072
1993;16;0.048518765
1993;17;0.034520074
1993;18;0.064752787
1993;19;1.028489805
1993;20;0.254897421
1993;21;0.441503281
1993;22;0.630084587
1993;23;0.12295155
1993;24;0.360986694
1993;25;0.359964385
1993;26;0.156373354
1993;27;0.173661925
1993;28;0.058071842
1993;29;0.134514274
1993;30;0.046069125
1993;31;0.013697796
1993;32;0.136484533
1993;33;0.098719761
1993;34;0.159949239
1993;35;0.201462781
1993;36;0.447828377
1993;37;0.309788259
1993;38;0.200073444
1993;39;0.046888188
1993;40;0.147068377
1993;41;0.06066991
1993;42;0.010148458
1993;43;0.010488397
1993;44;0.010660881
1993;45;0.016773206
1993;46;0.257866882
1993;47;0.846844865
1993;48;0.743690104
1993;49;0.344496959
1993;50;0.441170522
1993;51;0.209313095
1993;52;0.288761569
1993;53;0.108840656
1993;54;0.00049656
1993;55;0.000221439
1993;56;0.00033368
1993;57;0.000353157
1993;58;0.000198144
1993;59;0.056048296
1993;60;0.542091898
1993;61;2.12492E-05
1993;62;0.08666958
1993;63;0.001026657
1993;64;5.45232E-05
1993;65;0.000318202
1993;66;0.019376317
1994;1;0.249435428
1994;2;0.17840795
1994;3;0.149277633
1994;4;0.036124797
1994;5;0.091879641
1994;6;0.053843125
1994;7;0.230849674
1994;8;0.085142017
1994;9;0.091963734
1994;10;0.033129922
1994;11;0.032202242
1994;12;0.036673612
1994;13;0.226156471
1994;14;0.222193525
1994;15;0.033402261
1994;16;0.04721054
1994;17;0.033908131
1994;18;0.127402812
1994;19;0.832603932
1994;20;0.349420265
1994;21;0.48296249
1994;22;0.591951103
1994;23;0.186686872
1994;24;0.367484826
1994;25;0.342767946
1994;26;0.169582029
1994;27;0.165602833
1994;28;0.056095295
1994;29;0.126306682
1994;30;0.046585198
1994;31;0.012262214
1994;32;0.156812406
1994;33;0.097121871
1994;34;0.177790162
1994;35;0.205456917
1994;36;0.540610625
1994;37;0.32087361
1994;38;0.211014122
1994;39;0.043641258
1994;40;0.144343342
1994;41;0.04847227
1994;42;0.009489529
1994;43;0.010917869
1994;44;0.012989925
1994;45;0.019046899
1994;46;0.276502401
1994;47;1.050314078
1994;48;0.935459421
1994;49;0.34118018
1994;50;0.409553991
1994;51;0.203425531
1994;52;0.276337281
1994;53;0.099879875
1994;54;0.000532865
1994;55;0.000229112
1994;56;0.000333219
1994;57;0.000352707
1994;58;0.000250701
1994;59;0.056976463
1994;60;0.516551079
1994;61;2.59459E-05
1994;62;0.077899365
1994;63;0.000881873
1994;64;5.27287E-05
1994;65;0.000298135
1994;66;0.015359364
1995;1;0.268139997
1995;2;0.151205749
1995;3;0.123017248
1995;4;0.044259435
1995;5;0.068055068
1995;6;0.030258817
1995;7;0.223683227
1995;8;0.077580745
1995;9;0.053405248
1995;10;0.041011474
1995;11;0.036980929
1995;12;0.038059135
1995;13;0.239096663
1995;14;0.26109318
1995;15;0.041555767
1995;16;0.044275195
1995;17;0.034333995
1995;18;0.127376126
1995;19;0.771938195
1995;20;0.336541622
1995;21;0.502992194
1995;22;0.659783372
1995;23;0.250372164
1995;24;0.413716133
1995;25;0.410694909
1995;26;0.165273297
1995;27;0.197047069
1995;28;0.057414698
1995;29;0.12920764
1995;30;0.048408875
1995;31;0.013553603
1995;32;0.166237882
1995;33;0.081399634
1995;34;0.184303694
1995;35;0.196150882
1995;36;0.524663255
1995;37;0.304510694
1995;38;0.219033142
1995;39;0.044846918
1995;40;0.152838162
1995;41;0.049988242
1995;42;0.011667179
1995;43;0.014642272
1995;44;0.023668784
1995;45;0.027532154
1995;46;0.307094996
1995;47;1.060737149
1995;48;0.951182329
1995;49;0.350336242
1995;50;0.419866664
1995;51;0.213115696
1995;52;0.297929474
1995;53;0.102491102
1995;54;0.000670959
1995;55;0.000253154
1995;56;0.000329626
1995;57;0.000349191
1995;58;0.000197543
1995;59;0.072904788
1995;60;0.57680526
1995;61;2.49699E-05
1995;62;0.083541857
1995;63;0.000721402
1995;64;6.94634E-05
1995;65;0.00029
1995;66;0.011776187
1996;1;0.239270776
1996;2;0.15896494
1996;3;0.130488329
1996;4;0.048121835
1996;5;0.069585599
1996;6;0.023910858
1996;7;0.229030296
1996;8;0.082866302
1996;9;0.06578707
1996;10;0.043094155
1996;11;0.03689203
1996;12;0.039531076
1996;13;0.26035604
1996;14;0.291495998
1996;15;0.035864321
1996;16;0.047368539
1996;17;0.032733106
1996;18;0.127943383
1996;19;0.816582575
1996;20;0.347250001
1996;21;0.533554795
1996;22;0.570172491
1996;23;0.324160871
1996;24;0.401205041
1996;25;0.411549975
1996;26;0.157897376
1996;27;0.213373978
1996;28;0.059064493
1996;29;0.119999701
1996;30;0.051855926
1996;31;0.010607347
1996;32;0.17729896
1996;33;0.081796467
1996;34;0.194977903
1996;35;0.189967159
1996;36;0.501771883
1996;37;0.296037042
1996;38;0.225082455
1996;39;0.03220154
1996;40;0.106940203
1996;41;0.037339816
1996;42;0.010122143
1996;43;0.013176552
1996;44;0.017732223
1996;45;0.023881532
1996;46;0.264515796
1996;47;1.016161371
1996;48;0.837250209
1996;49;0.404849359
1996;50;0.506724221
1996;51;0.241925703
1996;52;0.317487209
1996;53;0.098515663
1996;54;0.000528816
1996;55;0.000229078
1996;56;0.000329626
1996;57;0.000349191
1996;58;0.000201798
1996;59;0.089975483
1996;60;0.714053571
1996;61;2.90446E-05
1996;62;0.076059202
1996;63;0.00076902
1996;64;2.72212E-05
1996;65;0.000307983
1996;66;0.012553178
1997;1;0.22168847
1997;2;0.15766384
1997;3;0.152699162
1997;4;0.052355306
1997;5;0.07797787
1997;6;0.031593584
1997;7;0.242383876
1997;8;0.081800055
1997;9;0.081399196
1997;10;0.009689372
1997;11;0.045742081
1997;12;0.034052139
1997;13;0.213779575
1997;14;0.312801521
1997;15;0.035497455
1997;16;0.052989679
1997;17;0.034066037
1997;18;0.13707353
1997;19;0.859378192
1997;20;0.34143625
1997;21;0.555161749
1997;22;0.575671227
1997;23;0.281133793
1997;24;0.395510044
1997;25;0.472832612
1997;26;0.147636465
1997;27;0.189667775
1997;28;0.060195528
1997;29;0.116678599
1997;30;0.052309392
1997;31;0.00997346
1997;32;0.186962853
1997;33;0.092292695
1997;34;0.209144775
1997;35;0.200025406
1997;36;0.553512131
1997;37;0.302683935
1997;38;0.226055183
1997;39;0.030827273
1997;40;0.098220921
1997;41;0.035379425
1997;42;0.009864817
1997;43;0.011679551
1997;44;0.01517619
1997;45;0.022245932
1997;46;0.399013932
1997;47;1.21398182
1997;48;1.017510136
1997;49;0.41801529
1997;50;0.354932998
1997;51;0.148792242
1997;52;0.185408063
1997;53;0.08207784
1997;54;0.000540636
1997;55;0.000231374
1997;56;0.000334682
1997;57;0.000354137
1997;58;0.000197582
1997;59;0.079564749
1997;60;0.720801707
1997;61;2.37918E-05
1997;62;0.059434176
1997;63;0.000743298
1997;64;2.17637E-05
1997;65;0.000280599
1997;66;0.010204223
1998;1;0.219558641
1998;2;0.153440716
1998;3;0.134914857
1998;4;0.032730101
1998;5;0.078545089
1998;6;0.035659456
1998;7;0.227124343
1998;8;0.086961552
1998;9;0.100237011
1998;10;0.014095638
1998;11;0.033976555
1998;12;0.040604512
1998;13;0.179935163
1998;14;0.269137062
1998;15;0.034110962
1998;16;0.050980678
1998;17;0.035792792
1998;18;0.130517441
1998;19;0.865637896
1998;20;0.276330244
1998;21;0.497492284
1998;22;0.558483701
1998;23;0.228256544
1998;24;0.410744927
1998;25;0.469957136
1998;26;0.139556806
1998;27;0.194896528
1998;28;0.065015113
1998;29;0.136370619
1998;30;0.050403487
1998;31;0.011949625
1998;32;0.171443173
1998;33;0.098243236
1998;34;0.224213005
1998;35;0.203425932
1998;36;0.582216125
1998;37;0.307987467
1998;38;0.232153192
1998;39;0.012112546
1998;40;0.018344459
1998;41;0.011731029
1998;42;0.010702448
1998;43;0.01100995
1998;44;0.011081828
1998;45;0.019506029
1998;46;0.454679447
1998;47;1.341228622
1998;48;1.025655109
1998;49;0.320965422
1998;50;0.275115396
1998;51;0.109684743
1998;52;0.17727299
1998;53;0.071444742
1998;54;0.000466647
1998;55;0.00022038
1998;56;0.000336139
1998;57;0.000355563
1998;58;0.000182859
1998;59;0.060940392
1998;60;0.763010154
1998;61;2.67406E-05
1998;62;0.064240848
1998;63;0.000745714
1998;64;3.09909E-05
1998;65;0.000277769
1998;66;0.009842821
1999;1;0.218064708
1999;2;0.154037136
1999;3;0.145858365
1999;4;0.042069467
1999;5;0.071040123
1999;6;0.025888334
1999;7;0.221828041
1999;8;0.089044076
1999;9;0.115547296
1999;10;0.010317589
1999;11;0.041843534
1999;12;0.031493205
1999;13;0.190943989
1999;14;0.2613731
1999;15;0.038191488
1999;16;0.053959818
1999;17;0.03801642
1999;18;0.160160588
1999;19;0.940384912
1999;20;0.239153131
1999;21;0.463629452
1999;22;0.545615829
1999;23;0.255375806
1999;24;0.300366764
1999;25;0.431094359
1999;26;0.132673744
1999;27;0.19452891
1999;28;0.063404996
1999;29;0.134648675
1999;30;0.056625956
1999;31;0.013209358
1999;32;0.183031181
1999;33;0.108348137
1999;34;0.226760655
1999;35;0.502898245
1999;36;0.624969314
1999;37;0.332572589
1999;38;0.177692482
1999;39;0.015330297
1999;40;0.016830315
1999;41;0.008596019
1999;42;0.012906506
1999;43;0.013259203
1999;44;0.012095727
1999;45;0.024653577
1999;46;0.41013271
1999;47;1.424539763
1999;48;1.098322387
1999;49;0.340044496
1999;50;0.311748516
1999;51;0.113529229
1999;52;0.167179441
1999;53;0.068242033
1999;54;0.00059043
1999;55;0.00024322
1999;56;0.000336556
1999;57;0.000355971
1999;58;0.000151291
1999;59;0.068419481
1999;60;0.87719385
1999;61;2.36328E-05
1999;62;0.064136675
1999;63;0.000815289
1999;64;0.000255137
1999;65;0.000307756
1999;66;0.010460316
2000;1;0.204664856
2000;2;0.115715744
2000;3;0.144352493
2000;4;0.039842797
2000;5;0.072722241
2000;6;0.035203124
2000;7;0.20323579
2000;8;0.081074223
2000;9;0.116184814
2000;10;0.009425352
2000;11;0.034492058
2000;12;0.032415163
2000;13;0.182325054
2000;14;0.212066637
2000;15;0.043202713
2000;16;0.056951297
2000;17;0.039965538
2000;18;0.107583304
2000;19;0.983392391
2000;20;0.202736704
2000;21;0.456119184
2000;22;0.495147244
2000;23;0.232072712
2000;24;0.361835446
2000;25;0.425376803
2000;26;0.132799908
2000;27;0.194910489
2000;28;0.058459666
2000;29;0.139371788
2000;30;0.055382555
2000;31;0.011891423
2000;32;0.174675763
2000;33;0.121925289
2000;34;0.226516243
2000;35;0.499677293
2000;36;0.682000757
2000;37;0.330888406
2000;38;0.184281531
2000;39;0.015624681
2000;40;0.018910143
2000;41;0.009951542
2000;42;0.015857063
2000;43;0.013589357
2000;44;0.011490866
2000;45;0.024509985
2000;46;0.388484676
2000;47;1.398777649
2000;48;1.147473683
2000;49;0.426943271
2000;50;0.375095722
2000;51;0.129545353
2000;52;0.157095831
2000;53;0.070356328
2000;54;0.000568235
2000;55;0.000243616
2000;56;0.000337517
2000;57;0.000356912
2000;58;0.000134507
2000;59;0.058825591
2000;60;0.584014141
2000;61;3.57339E-05
2000;62;0.066648209
2000;63;0.000694892
2000;64;0.000225348
2000;65;0.000292648
2000;66;0.028830474
2001;1;0.236799467
2001;2;0.141043531
2001;3;0.127785476
2001;4;0.044730006
2001;5;0.066719215
2001;6;0.032266684
2001;7;0.212105938
2001;8;0.084419149
2001;9;0.112148276
2001;10;0.007290382
2001;11;0.046157498
2001;12;0.030215691
2001;13;0.212942184
2001;14;0.205043559
2001;15;0.052477037
2001;16;0.064618788
2001;17;0.042107238
2001;18;0.12772049
2001;19;0.926276697
2001;20;0.2264442
2001;21;0.523035545
2001;22;0.451717078
2001;23;0.221380682
2001;24;0.342972792
2001;25;0.421792764
2001;26;0.139045914
2001;27;0.211308068
2001;28;0.06049937
2001;29;0.145519736
2001;30;0.060807058
2001;31;0.015382716
2001;32;0.151922266
2001;33;0.110510602
2001;34;0.210378505
2001;35;0.494775924
2001;36;0.689545758
2001;37;0.363101923
2001;38;0.198651077
2001;39;0.01830695
2001;40;0.015816821
2001;41;0.009848631
2001;42;0.013740705
2001;43;0.012338773
2001;44;0.010295384
2001;45;0.021767243
2001;46;0.375178466
2001;47;1.366554526
2001;48;1.143274443
2001;49;0.3765457
2001;50;0.354462795
2001;51;0.119829279
2001;52;0.13985922
2001;53;0.067242675
2001;54;0.000565926
2001;55;0.000248483
2001;56;0.0003345
2001;57;0.00035396
2001;58;0.000126385
2001;59;0.088720219
2001;60;1.392284218
2001;61;2.51435E-05
2001;62;0.072717722
2001;63;0.00087725
2001;64;0.000229804
2001;65;0.000298249
2001;66;0.014717313
2002;1;0.219949932
2002;2;0.13181497
2002;3;0.1096971
2002;4;0.051308769
2002;5;0.067984814
2002;6;0.030914128
2002;7;0.200981913
2002;8;0.083021942
2002;9;0.104274792
2002;10;0.0099574
2002;11;0.042136411
2002;12;0.036208486
2002;13;0.182969344
2002;14;0.205048519
2002;15;0.056757353
2002;16;0.067041217
2002;17;0.042586825
2002;18;0.146527303
2002;19;0.941621667
2002;20;0.246725629
2002;21;0.489598603
2002;22;0.500497765
2002;23;0.171723278
2002;24;0.306896141
2002;25;0.299461478
2002;26;0.131351957
2002;27;0.174739785
2002;28;0.057392397
2002;29;0.140283132
2002;30;0.062276318
2002;31;0.014441629
2002;32;0.165581879
2002;33;0.111518048
2002;34;0.235049431
2002;35;0.534523524
2002;36;0.642445722
2002;37;0.380534718
2002;38;0.230422295
2002;39;0.017392994
2002;40;0.017320572
2002;41;0.009166817
2002;42;0.015704265
2002;43;0.012976487
2002;44;0.010347602
2002;45;0.022824618
2002;46;0.341745141
2002;47;1.052316107
2002;48;0.813176607
2002;49;0.329320103
2002;50;0.396381217
2002;51;0.200823557
2002;52;0.238758459
2002;53;0.099966173
2002;54;0.000440865
2002;55;0.000221935
2002;56;0.000329626
2002;57;0.000349191
2002;58;0.00014295
2002;59;0.081500106
2002;60;1.400507275
2002;61;2.27302E-05
2002;62;0.08319011
2002;63;0.000768319
2002;64;0.000141412
2002;65;0.000300302
2002;66;0.014468866
2003;1;0.239716124
2003;2;0.147553562
2003;3;0.108823074
2003;4;0.043769803
2003;5;0.063337701
2003;6;0.0331373
2003;7;0.197841618
2003;8;0.066898366
2003;9;0.107695695
2003;10;0.011729106
2003;11;0.04739232
2003;12;0.033480577
2003;13;0.158752801
2003;14;0.192843078
2003;15;0.049924003
2003;16;0.064782545
2003;17;0.045419544
2003;18;0.16299754
2003;19;1.055692356
2003;20;0.219711672
2003;21;0.634009041
2003;22;0.432928362
2003;23;0.166504783
2003;24;0.323649623
2003;25;0.295002354
2003;26;0.130738178
2003;27;0.158005988
2003;28;0.064119341
2003;29;0.148349591
2003;30;0.070076754
2003;31;0.016397524
2003;32;0.171352741
2003;33;0.122217476
2003;34;0.23274097
2003;35;0.537580728
2003;36;0.679328028
2003;37;0.398995548
2003;38;0.245220961
2003;39;0.018741097
2003;40;0.019599636
2003;41;0.01001894
2003;42;0.015555848
2003;43;0.013093629
2003;44;0.010404968
2003;45;0.024488823
2003;46;0.330568692
2003;47;1.025364121
2003;48;0.815366329
2003;49;0.262710685
2003;50;0.385995386
2003;51;0.254969441
2003;52;0.354873833
2003;53;0.116359334
2003;54;0.000460193
2003;55;0.000225323
2003;56;0.000329626
2003;57;0.000349191
2003;58;0.000121199
2003;59;0.062697911
2003;60;1.62146933
2003;61;3.23047E-05
2003;62;0.074838322
2003;63;0.000877846
2003;64;0.000215462
2003;65;0.00029831
2003;66;0.016033574
2004;1;0.230596556
2004;2;0.177403492
2004;3;0.138781677
2004;4;0.043207016
2004;5;0.066009585
2004;6;0.03041672
2004;7;0.213120668
2004;8;0.072881929
2004;9;0.08020421
2004;10;0.007400835
2004;11;0.044272521
2004;12;0.031483981
2004;13;0.202939691
2004;14;0.197474197
2004;15;0.046921812
2004;16;0.057677233
2004;17;0.043354926
2004;18;0.192340773
2004;19;1.133913457
2004;20;0.255945061
2004;21;0.606111139
2004;22;0.426796024
2004;23;0.168267398
2004;24;0.323001294
2004;25;0.270849673
2004;26;0.131293157
2004;27;0.165497379
2004;28;0.063671437
2004;29;0.135863548
2004;30;0.071657495
2004;31;0.015526005
2004;32;0.173197798
2004;33;0.123481153
2004;34;0.245596808
2004;35;0.534069932
2004;36;0.687685578
2004;37;0.416967689
2004;38;0.262157576
2004;39;0.019792579
2004;40;0.021071734
2004;41;0.010546643
2004;42;0.01599006
2004;43;0.013570806
2004;44;0.01171196
2004;45;0.0256619
2004;46;0.276759941
2004;47;1.047104475
2004;48;0.869679505
2004;49;0.219291411
2004;50;0.360205332
2004;51;0.239196522
2004;52;0.337143684
2004;53;0.104480183
2004;54;0.000504217
2004;55;0.000230672
2004;56;0.000329626
2004;57;0.000349191
2004;58;0.000118029
2004;59;0.078220773
2004;60;1.373634713
2004;61;3.11864E-05
2004;62;0.072571383
2004;63;0.000947237
2004;64;0.000293281
2004;65;0.000300951
2004;66;0.0173036
2005;1;0.252964252
2005;2;0.182035233
2005;3;0.1592326
2005;4;0.042242122
2005;5;0.063306127
2005;6;0.025914308
2005;7;0.169858354
2005;8;0.072055476
2005;9;0.082051385
2005;10;0.006525267
2005;11;0.043093794
2005;12;0.030886071
2005;13;0.197813767
2005;14;0.191015457
2005;15;0.050078584
2005;16;0.062459659
2005;17;0.046373735
2005;18;0.182450768
2005;19;0.976474475
2005;20;0.244841079
2005;21;0.50878031
2005;22;0.392565237
2005;23;0.15492488
2005;24;0.342795924
2005;25;0.336084395
2005;26;0.156982013
2005;27;0.168162511
2005;28;0.063040621
2005;29;0.130217055
2005;30;0.069474096
2005;31;0.014532231
2005;32;0.18306608
2005;33;0.112717996
2005;34;0.223505061
2005;35;0.508385784
2005;36;0.685395741
2005;37;0.411131612
2005;38;0.282676375
2005;39;0.020689371
2005;40;0.022070383
2005;41;0.009210643
2005;42;0.01301454
2005;43;0.011968547
2005;44;0.010561196
2005;45;0.026043002
2005;46;0.259106435
2005;47;1.057967796
2005;48;0.824134912
2005;49;0.211518786
2005;50;0.377959733
2005;51;0.256032111
2005;52;0.353916778
2005;53;0.106089758
2005;54;0.000493455
2005;55;0.000233467
2005;56;0.000329626
2005;57;0.000349191
2005;58;0.000107564
2005;59;0.065044602
2005;60;1.423484588
2005;61;3.6814E-05
2005;62;0.092497667
2005;63;0.000950751
2005;64;0.0002723
2005;65;0.000300913
2005;66;0.017166
2006;1;0.216906803
2006;2;0.159390555
2006;3;0.155439021
2006;4;0.041862174
2006;5;0.062616591
2006;6;0.027628118
2006;7;0.179161051
2006;8;0.07151361
2006;9;0.078830537
2006;10;0.006956833
2006;11;0.047153537
2006;12;0.031099751
2006;13;0.196329834
2006;14;0.231229192
2006;15;0.046349991
2006;16;0.058250999
2006;17;0.044664225
2006;18;0.201281742
2006;19;0.879032175
2006;20;0.237267362
2006;21;0.537577688
2006;22;0.395017695
2006;23;0.165550131
2006;24;0.357753192
2006;25;0.325862007
2006;26;0.16800401
2006;27;0.145443751
2006;28;0.06275271
2006;29;0.114258293
2006;30;0.063349384
2006;31;0.01089428
2006;32;0.186696968
2006;33;0.124039466
2006;34;0.263094364
2006;35;0.509908815
2006;36;0.687743832
2006;37;0.457652989
2006;38;0.243760497
2006;39;0.020349001
2006;40;0.021346081
2006;41;0.010568244
2006;42;0.011323793
2006;43;0.011727497
2006;44;0.011679113
2006;45;0.027272395
2006;46;0.222334898
2006;47;1.17290873
2006;48;0.842797997
2006;49;0.170613143
2006;50;0.331352028
2006;51;0.24856566
2006;52;0.333834383
2006;53;0.097166946
2006;54;0.000537235
2006;55;0.000242528
2006;56;0.000329626
2006;57;0.000349191
2006;58;0.000106951
2006;59;0.058336771
2006;60;1.520271618
2006;61;6.46502E-05
2006;62;0.060708483
2006;63;0.000929387
2006;64;0.000370092
2006;65;0.000300489
2006;66;0.020154414
2007;1;0.145156747
2007;2;0.126794469
2007;3;0.132085831
2007;4;0.041042161
2007;5;0.062025454
2007;6;0.032578713
2007;7;0.154929072
2007;8;0.071949012
2007;9;0.075294747
2007;10;0.011281957
2007;11;0.045286717
2007;12;0.026087797
2007;13;0.17867572
2007;14;0.24181793
2007;15;0.038612907
2007;16;0.05225096
2007;17;0.028985763
2007;18;0.176601557
2007;19;0.799041287
2007;20;0.222754587
2007;21;0.516252724
2007;22;0.363830324
2007;23;0.156780096
2007;24;0.317727519
2007;25;0.309968751
2007;26;0.154069356
2007;27;0.169175999
2007;28;0.066901587
2007;29;0.113499829
2007;30;0.055169923
2007;31;0.010228633
2007;32;0.163517486
2007;33;0.106048546
2007;34;0.2594493
2007;35;0.443741441
2007;36;0.712359744
2007;37;0.505841214
