IYear;LME;Catch (Tonnes/year);;;
1997;3;63223.69415;;;
1997;4;25294.3925;;;
1997;5;183171.212;;;
1997;6;31709.40351;;;
1997;7;374945.4328;;;
1997;8;79754.19792;;;
1997;9;142217.7928;;;
1997;10;1396.371266;;;
1997;11;38157.66296;;;
1997;12;71413.89668;;;
1997;13;203669.4734;;;
1997;14;1151080.929;;;
1997;15;38298.2303;;;
1997;16;17497.98657;;;
1997;17;91746.91117;;;
1997;18;64634.69214;;;
1997;19;188717.97;;;
1997;20;179092.0813;;;
1997;21;192868.4719;;;
1997;22;1658014.132;;;
1997;23;19040.71842;;;
1997;24;577050.2277;;;
1997;25;76924.05927;;;
1997;26;194997.3513;;;
1997;27;196165.2759;;;
1997;28;121384.1246;;;
1997;29;95708.10414;;;
1997;30;37683.60752;;;
1997;31;2196.021818;;;
1997;32;815911.6599;;;
1997;33;17633.3602;;;
1997;34;446377.312;;;
1997;35;96273.09389;;;
1997;36;1367601.274;;;
1997;37;158656.2003;;;
1997;38;378641.2174;;;
1997;39;21446.63739;;;
1997;40;5169.372903;;;
1997;41;6197.258952;;;
1997;42;6621.218912;;;
1997;43;6337.160237;;;
1997;44;2777.029526;;;
1997;45;9027.145993;;;
1997;46;290724.4942;;;
1997;47;1118957.389;;;
1997;48;638681.9664;;;
1997;49;139377.9924;;;
1997;50;112703.9602;;;
1997;51;19157.39058;;;
1997;52;56784.7985;;;
1997;53;30699.68898;;;
1997;54;81.20294516;;;
1997;55;23.00416935;;;
1997;56;85.71313755;;;
1997;57;153.2336666;;;
1997;58;562.324695;;;
1997;59;26649.26327;;;
1997;60;40730.66144;;;
1997;62;20546.32781;;;
1997;63;179.8902781;;;
1997;64;125.488771;;;
1997;65;13.52770797;;;
1997;66;23217.77784;;;
1998;1;178705.3711;;;
1998;2;118174.4702;;;
1998;3;49268.92305;;;
1998;4;21859.6363;;;
1998;5;198985.2543;;;
1998;6;38341.14816;;;
1998;7;347812.0166;;;
1998;8;79858.79806;;;
1998;9;145626.8566;;;
1998;10;2474.035808;;;
1998;11;39840.21007;;;
1998;12;67621.78783;;;
1998;13;194668.7967;;;
1998;14;947466.5243;;;
1998;15;38653.60686;;;
1998;16;18274.12918;;;
1998;17;93574.71036;;;
1998;18;68408.14703;;;
1998;19;171101.9492;;;
1998;20;175430.2802;;;
1998;21;186330.772;;;
1998;22;1416539.582;;;
1998;23;16302.6022;;;
1998;24;533598.4297;;;
1998;25;75685.67703;;;
1998;26;183305.9953;;;
1998;27;228444.5785;;;
1998;28;118718.3507;;;
1998;29;132355.3567;;;
1998;30;38771.40961;;;
1998;31;2177.976779;;;
1998;32;798092.2282;;;
1998;33;16057.67522;;;
1998;34;459661.0825;;;
1998;35;96540.04691;;;
1998;36;1386281.259;;;
1998;37;145692.1153;;;
1998;38;372547.3956;;;
1998;39;22929.39449;;;
1998;40;6179.986182;;;
1998;41;5059.931399;;;
1998;42;8720.501512;;;
1998;43;7936.297041;;;
1998;44;2422.799323;;;
1998;45;8227.933938;;;
1998;46;319440.9528;;;
1998;47;1449072.87;;;
1998;48;657127.25;;;
1998;49;272913.9631;;;
1998;50;215045.8338;;;
1998;51;32431.35774;;;
1998;52;85133.09296;;;
1998;53;33263.46253;;;
1998;54;79.72894688;;;
1998;55;23.36342024;;;
1998;56;85.71313755;;;
1998;57;153.2336666;;;
1998;58;683.7837068;;;
1998;59;29701.71011;;;
1998;60;53372.49845;;;
1998;61;1.062688607;;;
1998;62;20199.93434;;;
1998;63;193.07957;;;
1998;64;171.9558123;;;
1998;65;23.12512075;;;
1998;66;26215.58372;;;
1999;1;166159.0576;;;
1999;2;117805.7162;;;
1999;3;77609.75438;;;
1999;4;24640.90621;;;
1999;5;188478.1104;;;
1999;6;32572.14542;;;
1999;7;378533.1406;;;
1999;8;73633.67119;;;
1999;9;155089.9955;;;
1999;10;1995.023409;;;
1999;11;40210.37125;;;
1999;12;62483.05146;;;
1999;13;176091.3924;;;
1999;14;1064572.263;;;
1999;15;41290.63014;;;
1999;16;20369.06311;;;
1999;17;101584.2069;;;
1999;18;70327.9839;;;
1999;19;153277.4465;;;
1999;20;195068.3232;;;
1999;21;172711.5192;;;
1999;22;1201946.496;;;
1999;23;27689.45683;;;
1999;24;377842.7039;;;
1999;25;73689.58176;;;
1999;26;183698.3901;;;
1999;27;304663.437;;;
1999;28;117900.5174;;;
1999;29;104639.9247;;;
1999;30;38655.00826;;;
1999;31;1866.614686;;;
1999;32;798753.7479;;;
1999;33;20683.57396;;;
1999;34;542381.6985;;;
1999;35;227062.8862;;;
1999;36;1378876.468;;;
1999;37;169040.991;;;
1999;38;236766.8128;;;
1999;39;23665.49217;;;
1999;40;5044.54158;;;
1999;41;4393.155081;;;
1999;42;11344.33299;;;
1999;43;10512.74498;;;
1999;44;2937.945627;;;
1999;45;11502.50524;;;
1999;46;297058.0128;;;
1999;47;1422618.67;;;
1999;48;647143.004;;;
1999;49;259772.8253;;;
1999;50;205829.1838;;;
1999;51;31488.2254;;;
1999;52;90065.86565;;;
1999;53;35494.00802;;;
1999;54;86.02765301;;;
1999;55;23.5956466;;;
1999;56;85.71313755;;;
1999;57;153.2336666;;;
1999;58;1028.793979;;;
1999;59;31145.34236;;;
1999;60;53006.89429;;;
1999;61;6.418991235;;;
1999;62;18761.57131;;;
1999;63;181.5637077;;;
1999;64;370.6468211;;;
1999;65;50.38241106;;;
1999;66;27893.59361;;;
2000;1;170418.889;;;
2000;2;125898.5143;;;
2000;3;85135.17465;;;
2000;4;22614.20533;;;
2000;5;284801.6885;;;
2000;6;58036.71531;;;
2000;7;413127.4586;;;
2000;8;69844.50239;;;
2000;9;176757.2379;;;
2000;10;1860.67125;;;
2000;11;38867.90004;;;
2000;12;74628.80951;;;
2000;13;170521.4102;;;
2000;14;948393.0289;;;
2000;15;50343.48106;;;
2000;16;24426.75987;;;
2000;17;125075.1065;;;
2000;18;72209.96542;;;
2000;19;151263.4737;;;
2000;20;189274.3276;;;
2000;21;161113.8918;;;
2000;22;1056066.363;;;
2000;23;20256.91007;;;
2000;24;381283.6289;;;
2000;25;59903.78092;;;
2000;26;191573.5651;;;
2000;27;307143.1712;;;
2000;28;104387.1564;;;
2000;29;110075.9051;;;
2000;30;38174.30007;;;
2000;31;1792.14344;;;
2000;32;778982.9205;;;
2000;33;19969.12812;;;
2000;34;536487.5456;;;
2000;35;232719.7977;;;
2000;36;1523798.914;;;
2000;37;171868.5051;;;
2000;38;242060.6695;;;
2000;39;22261.39831;;;
2000;40;4259.548757;;;
2000;41;4746.770057;;;
2000;42;12794.58118;;;
2000;43;9871.962993;;;
2000;44;2890.791319;;;
2000;45;11374.67407;;;
2000;46;281530.0041;;;
2000;47;1185265.08;;;
2000;48;722933.9535;;;
2000;49;168143.7896;;;
2000;50;152108.5554;;;
2000;51;25890.77683;;;
2000;52;92161.44149;;;
2000;53;43547.0386;;;
2000;54;81.69604097;;;
2000;55;23.76245747;;;
2000;56;85.71313755;;;
2000;57;153.2336666;;;
2000;58;1330.426735;;;
2000;59;28349.24394;;;
2000;60;10635.26573;;;
2000;61;17.13946393;;;
2000;62;29220.66668;;;
2000;63;188.5543173;;;
2000;64;594.4945537;;;
2000;65;17.2624217;;;
2000;66;27299.41088;;;
2001;1;167444.2994;;;
2001;2;113682.4144;;;
2001;3;68012.27174;;;
2001;4;20096.46541;;;
2001;5;253975.4138;;;
2001;6;49732.70514;;;
2001;7;480226.3128;;;
2001;8;69206.53243;;;
2001;9;192856.4863;;;
2001;10;1189.427877;;;
2001;11;35789.42672;;;
2001;12;73071.92225;;;
2001;13;176145.1596;;;
2001;14;864306.0616;;;
2001;15;59678.98398;;;
2001;16;26372.98439;;;
2001;17;138668.7439;;;
2001;18;74232.03584;;;
2001;19;135594.1172;;;
2001;20;167354.0143;;;
2001;21;165490.385;;;
2001;22;1209442.168;;;
2001;23;19152.26227;;;
2001;24;446289.5033;;;
2001;25;57643.06722;;;
2001;26;188484.737;;;
2001;27;307362.2881;;;
2001;28;109671.8726;;;
2001;29;124860.5368;;;
2001;30;35615.38498;;;
2001;31;1880.263172;;;
2001;32;494491.4021;;;
2001;33;22529.99114;;;
2001;34;433676.8499;;;
2001;35;223819.0247;;;
2001;36;1588502.053;;;
2001;37;179215.8039;;;
2001;38;292460.4883;;;
2001;39;28959.24436;;;
2001;40;5457.076015;;;
2001;41;4779.315981;;;
2001;42;11069.54067;;;
2001;43;9090.967571;;;
2001;44;2705.780964;;;
2001;45;10663.07034;;;
2001;46;274379.5326;;;
2001;47;1187715.146;;;
2001;48;749171.0051;;;
2001;49;148879.4035;;;
2001;50;144771.7977;;;
2001;51;24032.574;;;
2001;52;80592.58963;;;
2001;53;40886.72275;;;
2001;54;78.11367105;;;
2001;55;23.85952517;;;
2001;56;85.71313755;;;
2001;57;153.2336666;;;
2001;58;918.9749419;;;
2001;59;26917.59116;;;
2001;60;58191.34844;;;
2001;61;29.7410463;;;
2001;62;23902.5501;;;
2001;63;188.3449772;;;
2001;64;269.5492578;;;
2001;65;69.9600091;;;
2001;66;30477.41379;;;
2002;1;166173.1068;;;
2002;2;124754.7423;;;
2002;3;68054.73228;;;
2002;4;21383.2286;;;
2002;5;229633.4186;;;
2002;6;44308.06276;;;
2002;7;566403.9765;;;
2002;8;73450.90519;;;
2002;9;152811.5625;;;
2002;10;1303.040885;;;
2002;11;37131.04797;;;
2002;12;64197.79426;;;
2002;13;133431.6667;;;
2002;14;701065.7061;;;
2002;15;63983.55014;;;
2002;16;26970.12515;;;
2002;17;133777.8696;;;
2002;18;72297.07266;;;
2002;19;159164.0212;;;
2002;20;174161.5176;;;
2002;21;167854.7964;;;
2002;22;1275838.083;;;
2002;23;20770.96118;;;
2002;24;400962.5705;;;
2002;25;41918.10021;;;
2002;26;189438.8542;;;
2002;27;154113.3245;;;
2002;28;120776.5454;;;
2002;29;139089.4666;;;
2002;30;41913.66237;;;
2002;31;1892.715638;;;
2002;32;558276.2549;;;
2002;33;20629.41861;;;
2002;34;428555.4358;;;
2002;35;231933.1747;;;
2002;36;1359523.238;;;
2002;37;190293.2012;;;
2002;38;279118.6645;;;
2002;39;24448.31032;;;
2002;40;4716.418983;;;
2002;41;4136.950354;;;
2002;42;11831.41648;;;
2002;43;8624.32772;;;
2002;44;2615.0455;;;
2002;45;10173.34822;;;
2002;46;253530.9395;;;
2002;47;971375.3316;;;
2002;48;570368.7288;;;
2002;49;153006.9305;;;
2002;50;272185.5064;;;
2002;51;110826.2407;;;
2002;52;364553.602;;;
2002;53;255185.133;;;
2002;54;80.65169853;;;
2002;55;24.03516451;;;
2002;56;85.71313755;;;
2002;57;153.2336666;;;
2002;58;822.2899508;;;
2002;59;27786.15393;;;
2002;60;65709.68949;;;
2002;61;46.21307709;;;
2002;62;22170.04707;;;
2002;63;162.4164955;;;
2002;64;265.1201326;;;
2002;65;138.2232376;;;
2002;66;37864.0962;;;
2003;1;177135.6451;;;
2003;2;125358.1785;;;
2003;3;60633.91558;;;
2003;4;23575.26699;;;
2003;5;253662.3281;;;
2003;6;50232.93852;;;
2003;7;490208.8938;;;
2003;8;67215.37361;;;
2003;9;210026.3188;;;
2003;10;1249.532288;;;
2003;11;36905.02685;;;
2003;12;72850.96818;;;
2003;13;135281.1811;;;
2003;14;693289.5047;;;
2003;15;57944.94354;;;
2003;16;25102.67378;;;
2003;17;135296.8242;;;
2003;18;82486.06695;;;
2003;19;177013.5788;;;
2003;20;159588.1833;;;
2003;21;172140.8479;;;
2003;22;697697.4083;;;
2003;23;17170.66623;;;
2003;24;379084.7297;;;
2003;25;44847.05986;;;
2003;26;187743.0667;;;
2003;27;160901.9792;;;
2003;28;139939.7064;;;
2003;29;131875.7795;;;
2003;30;46410.16188;;;
2003;31;2210.220255;;;
2003;32;561777.447;;;
2003;33;28725.73096;;;
2003;34;420928.8825;;;
2003;35;240827.6662;;;
2003;36;1501821.446;;;
2003;37;190490.1594;;;
2003;38;286776.3773;;;
2003;39;22436.30496;;;
2003;40;3835.420057;;;
2003;41;4156.465892;;;
2003;42;13184.44807;;;
2003;43;10624.35595;;;
2003;44;3495.761956;;;
2003;45;13443.33481;;;
2003;46;243046.3193;;;
2003;47;1086997.454;;;
2003;48;749260.3194;;;
2003;49;150420.0702;;;
2003;50;197107.5357;;;
2003;51;54072.96681;;;
2003;52;278960.7459;;;
2003;53;101149.9774;;;
2003;54;82.07692648;;;
2003;55;24.19154925;;;
2003;56;85.71313755;;;
2003;57;153.2336666;;;
2003;58;506.6137602;;;
2003;59;21484.61788;;;
2003;60;63064.18488;;;
2003;61;31.94424935;;;
2003;62;27864.68342;;;
2003;63;18.68681348;;;
2003;64;182.0622754;;;
2003;65;50.98640357;;;
2003;66;22095.89908;;;
2004;1;175586.6175;;;
2004;2;122304.0908;;;
2004;3;56738.48348;;;
2004;4;19983.75103;;;
2004;5;207824.5031;;;
2004;6;36693.99772;;;
2004;7;493846.3956;;;
2004;8;79552.4138;;;
2004;9;218816.7713;;;
2004;10;737.3311848;;;
2004;11;30988.38918;;;
2004;12;70243.67254;;;
2004;13;150260.0599;;;
2004;14;513791.4957;;;
2004;15;56628.8602;;;
2004;16;24897.61902;;;
2004;17;125444.9084;;;
2004;18;122068.4968;;;
2004;19;191701.288;;;
2004;20;167251.3674;;;
2004;21;177877.0422;;;
2004;22;764299.0432;;;
2004;23;15609.9882;;;
2004;24;355677.1168;;;
2004;25;37592.10362;;;
2004;26;175848.1203;;;
2004;27;150365.5486;;;
2004;28;130906.2736;;;
2004;29;120043.3325;;;
2004;30;51962.47522;;;
2004;31;2152.903094;;;
2004;32;531896.9425;;;
2004;33;30019.1542;;;
2004;34;467637.9645;;;
2004;35;217938.4837;;;
2004;36;1394262.217;;;
2004;37;188151.9226;;;
2004;38;288750.0666;;;
2004;39;23792.41622;;;
2004;40;4092.40782;;;
2004;41;4123.611639;;;
2004;42;13272.81337;;;
2004;43;10682.65156;;;
2004;44;3888.359299;;;
2004;45;13959.39271;;;
2004;46;205631.5308;;;
2004;47;1030144.797;;;
2004;48;699371.4408;;;
2004;49;140417.8828;;;
2004;50;187199.2659;;;
2004;51;53241.50271;;;
2004;52;288739.0164;;;
2004;53;103350.9334;;;
2004;54;86.46961984;;;
2004;55;24.39708706;;;
2004;56;85.71313755;;;
2004;57;153.2336666;;;
2004;58;309.1117914;;;
2004;59;27213.89397;;;
2004;60;59177.40105;;;
2004;61;73.95305137;;;
2004;62;35595.76195;;;
2004;63;105.3480644;;;
2004;64;99.96407987;;;
2004;65;149.925671;;;
2004;66;48856.46702;;;
2005;1;196299.1997;;;
2005;2;131170.1591;;;
2005;3;45381.69834;;;
2005;4;20010.81708;;;
2005;5;201463.3197;;;
2005;6;35165.75294;;;
2005;7;403857.9076;;;
2005;8;69404.31388;;;
2005;9;194170.0373;;;
2005;10;677.3089326;;;
2005;11;29210.83717;;;
2005;12;71614.31257;;;
2005;13;141514.694;;;
2005;14;566781.254;;;
2005;15;51164.23718;;;
2005;16;26885.44067;;;
2005;17;126783.3432;;;
2005;18;125949.1993;;;
2005;19;194971.4412;;;
2005;20;172640.8945;;;
2005;21;190934.9988;;;
2005;22;554428.3695;;;
2005;23;15954.08818;;;
2005;24;344501.0068;;;
2005;25;41657.9816;;;
2005;26;183270.6215;;;
2005;27;186953.1042;;;
2005;28;140749.277;;;
2005;29;114286.9319;;;
2005;30;44413.81992;;;
2005;31;2130.693985;;;
2005;32;561093.1279;;;
2005;33;26466.77857;;;
2005;34;422000.9825;;;
2005;35;209738.4065;;;
2005;36;1361232.533;;;
2005;37;184347.6035;;;
2005;38;268555.4728;;;
2005;39;22928.22173;;;
2005;40;3862.547486;;;
2005;41;3601.295744;;;
2005;42;12866.63854;;;
2005;43;12068.0897;;;
2005;44;4592.210116;;;
2005;45;16544.33324;;;
2005;46;194998.5523;;;
2005;47;1055534.967;;;
2005;48;697369.6275;;;
2005;49;112754.4607;;;
2005;50;176767.8813;;;
2005;51;53392.95868;;;
2005;52;285972.5514;;;
2005;53;100307.8576;;;
2005;54;82.51631675;;;
2005;55;24.46270512;;;
2005;56;85.71313755;;;
2005;57;153.2336666;;;
2005;58;406.3826178;;;
2005;59;18243.2853;;;
2005;60;74876.94838;;;
2005;61;77.8191809;;;
2005;62;36471.91449;;;
2005;63;73.55319932;;;
2005;64;131.8788062;;;
2005;65;138.2897767;;;
2005;66;48804.26837;;;
2006;1;202292.9148;;;
2006;2;133236.601;;;
2006;3;45205.62213;;;
2006;4;20174.52566;;;
2006;5;201731.9018;;;
2006;6;36174.9823;;;
2006;7;435247.0182;;;
2006;8;68169.26054;;;
2006;9;181601.7102;;;
2006;10;433.2063652;;;
2006;11;36395.84792;;;
2006;12;70998.69425;;;
2006;13;145433.0591;;;
2006;14;876338.196;;;
2006;15;59602.82815;;;
2006;16;26356.52054;;;
2006;17;132367.7101;;;
2006;18;129342.5303;;;
2006;19;202565.7758;;;
2006;20;173046.1842;;;
2006;21;230282.4157;;;
2006;22;665333.5986;;;
2006;23;14508.79926;;;
2006;24;330497.9726;;;
2006;25;57627.01258;;;
2006;26;215173.9929;;;
2006;27;175687.4158;;;
2006;28;144994.5861;;;
2006;29;104502.7846;;;
2006;30;41277.75951;;;
2006;31;1711.270019;;;
2006;32;566032.7608;;;
2006;33;27794.91327;;;
2006;34;472426.3619;;;
2006;35;213416.0961;;;
2006;36;1325626.117;;;
2006;37;188606.8568;;;
2006;38;270233.2528;;;
2006;39;19989.56754;;;
2006;40;3137.938576;;;
2006;41;4103.07496;;;
2006;42;9658.411155;;;
2006;43;9556.248299;;;
2006;44;3556.620616;;;
2006;45;13539.24636;;;
2006;46;172771.6197;;;
2006;47;1321287.785;;;
2006;48;631969.1771;;;
2006;49;181422.7374;;;
2006;50;218940.8016;;;
2006;51;76239.70797;;;
2006;52;328691.4272;;;
2006;53;101860.4314;;;
2006;54;82.51631675;;;
2006;55;24.46270512;;;
2006;56;85.71313755;;;
2006;57;153.2336666;;;
2006;58;355.8086883;;;
2006;59;16443.43638;;;
2006;60;72184.7967;;;
2006;61;57.34733463;;;
2006;62;39495.74422;;;
2006;63;79.6257254;;;
2006;64;117.4105843;;;
2006;65;82.79354871;;;
2006;66;45907.69454;;;
2007;1;166906.1524;;;
2007;2;112764.2455;;;
2007;3;40726.37322;;;
2007;4;18140.50644;;;
2007;5;205166.1926;;;
2007;6;31006.19167;;;
2007;7;375240.5131;;;
2007;8;62704.59548;;;
2007;9;169773.4361;;;
2007;10;683.0503796;;;
2007;11;59744.46461;;;
2007;12;58977.37721;;;
2007;13;135762.4486;;;
2007;14;884345.5104;;;
2007;15;55888.17646;;;
2007;16;24161.21262;;;
2007;17;118824.4442;;;
2007;18;127004.1537;;;
2007;19;215495.5602;;;
2007;20;173330.8486;;;
2007;21;235484.3194;;;
2007;22;631466.9976;;;
2007;23;13799.58612;;;
2007;24;315805.6433;;;
2007;25;59880.29889;;;
2007;26;213427.4983;;;
2007;27;187841.7445;;;
2007;28;148292.0422;;;
2007;29;111438.9824;;;
2007;30;39941.30376;;;
2007;31;1680.072132;;;
2007;32;527015.9577;;;
2007;33;25031.1623;;;
2007;34;428189.8403;;;
2007;35;157886.2903;;;
2007;36;1355020.543;;;
2007;37;208265.1747;;;
2007;38;243835.9768;;;
2007;39;19069.05264;;;
2007;40;3157.699898;;;
2007;41;4150.141085;;;
2007;42;9715.264752;;;
2007;43;9612.189557;;;
2007;44;3578.554738;;;
2007;45;13203.24776;;;
2007;46;156431.7048;;;
2007;47;1459860.525;;;
2007;48;716402.021;;;
2007;49;186802.2951;;;
2007;50;226703.2726;;;
2007;51;78554.74164;;;
2007;52;338492.5672;;;
2007;53;103420.2279;;;
2007;54;67.49981027;;;
2007;55;20.01704907;;;
2007;56;9.037188027;;;
2007;57;13.18811583;;;
2007;58;41.36625511;;;
2007;59;16251.64471;;;
2007;60;64562.90662;;;
2007;61;54.58498166;;;
2007;62;39426.30132;;;
2007;63;73.24267362;;;
2007;64;119.4385974;;;
2007;65;76.15705355;;;
2007;66;44075.33137;;;
2008;1;146184.5073;;;
2008;2;102150.9575;;;
2008;3;43680.17655;;;
2008;4;21780.60593;;;
2008;5;208159.7244;;;
2008;6;29148.57461;;;
2008;7;354050.2043;;;
2008;8;61699.88014;;;
2008;9;166538.7099;;;
2008;10;599.0644398;;;
2008;11;61197.47573;;;
2008;12;55072.01853;;;
2008;13;146488.4558;;;
2008;14;853497.7037;;;
2008;15;56385.14769;;;
2008;16;24443.35446;;;
2008;17;113252.1953;;;
2008;18;116881.0085;;;
2008;19;183035.5268;;;
2008;20;169646.2795;;;
2008;21;239143.3921;;;
2008;22;663338.6223;;;
2008;23;14159.45104;;;
2008;24;297890.837;;;
2008;25;57366.61585;;;
2008;26;195185.8794;;;
2008;27;202099.3986;;;
2008;28;150024.3414;;;
2008;29;107812.8426;;;
2008;30;37857.03074;;;
2008;31;1563.126627;;;
2008;32;542369.7834;;;
2008;33;24579.07073;;;
2008;34;431874.876;;;
2008;35;141810.2481;;;
2008;36;1344036.346;;;
2008;37;205523.4783;;;
2008;38;239468.3297;;;
2008;39;19150.41166;;;
2008;40;3208.685958;;;
2008;41;4234.992741;;;
2008;42;9867.086646;;;
2008;43;9762.188653;;;
2008;44;3635.158033;;;
2008;45;13316.17106;;;
2008;46;144215.6509;;;
2008;47;1472630.032;;;
2008;48;716943.9357;;;
2008;49;193870.9165;;;
2008;50;234134.3475;;;
2008;51;81077.94968;;;
2008;52;348924.4888;;;
2008;53;105672.2724;;;
2008;54;58.66596483;;;
2008;55;17.40562896;;;
2008;56;8.479796018;;;
2008;57;12.24592131;;;
2008;58;38.16168062;;;
2008;59;14680.02338;;;
2008;60;56967.6052;;;
2008;61;53.32434432;;;
2008;62;33955.25513;;;
2008;63;72.06910672;;;
2008;64;109.912059;;;
2008;65;74.93628652;;;
2008;66;41508.01695;;;
2009;1;129103.8831;;;
2009;2;91897.93572;;;
2009;3;40687.84414;;;
2009;4;21861.27197;;;
2009;5;220494.3762;;;
2009;6;29180.26492;;;
2009;7;353919.8479;;;
2009;8;60514.75961;;;
2009;9;161468.7407;;;
2009;10;637.3774105;;;
2009;11;61456.26206;;;
2009;12;56582.73201;;;
2009;13;145893.9177;;;
2009;14;751820.2407;;;
2009;15;62336.71262;;;
2009;16;26969.39624;;;
2009;17;122658.6841;;;
2009;18;114258.9062;;;
2009;19;200882.9396;;;
2009;20;181204.5545;;;
2009;21;241604.6507;;;
2009;22;683244.2993;;;
2009;23;15324.66132;;;
2009;24;279659.4715;;;
2009;25;54347.65712;;;
2009;26;194488.1927;;;
2009;27;215590.726;;;
2009;28;162510.2349;;;
2009;29;98105.04103;;;
2009;30;33936.31187;;;
2009;31;1581.407969;;;
2009;32;553117.425;;;
2009;33;25991.10725;;;
2009;34;451233.5762;;;
2009;35;144132.3294;;;
2009;36;1355797.521;;;
2009;37;209269.2477;;;
2009;38;243634.1222;;;
2009;39;18842.67316;;;
2009;40;3100.71898;;;
2009;41;4083.432132;;;
2009;42;9524.298746;;;
2009;43;9422.985884;;;
2009;44;3509.060361;;;
2009;45;12988.96459;;;
2009;46;139225.8015;;;
2009;47;1430935.622;;;
2009;48;711647.0368;;;
2009;49;175921.1046;;;
2009;50;226436.4087;;;
2009;51;81738.34272;;;
2009;52;357335.4057;;;
2009;53;107636.659;;;
2009;54;51.36850666;;;
2009;55;15.24899677;;;
2009;56;10.1859042;;;
2009;57;15.51511429;;;
2009;58;47.1772375;;;
2009;59;14607.3303;;;
2009;60;44806.07382;;;
2009;61;50.8828577;;;
2009;62;32601.13965;;;
2009;63;70.6848159;;;
2009;64;124.3942782;;;
2009;65;73.49689996;;;
2009;66;40623.9734;;;
2010;1;136621.3351;;;
2010;2;95995.37858;;;
2010;3;43025.92649;;;
2010;4;20767.19726;;;
2010;5;207680.2725;;;
2010;6;30304.93909;;;
2010;7;365318.4398;;;
2010;8;58787.91018;;;
2010;9;157096.1697;;;
2010;10;677.6017745;;;
2010;11;55270.76558;;;
2010;12;47955.45546;;;
2010;13;100458.7226;;;
2010;14;721109.2789;;;
2010;15;56281.02984;;;
2010;16;24040.80175;;;
2010;17;110171.317;;;
2010;18;121908.6926;;;
2010;19;224859.8384;;;
2010;20;187083.8816;;;
2010;21;242046.8995;;;
2010;22;711902.2639;;;
2010;23;14959.55617;;;
2010;24;295325.5894;;;
2010;25;55223.84789;;;
2010;26;190944.5758;;;
2010;27;227495.9315;;;
2010;28;167717.0713;;;
2010;29;102599.2561;;;
2010;30;40468.69272;;;
2010;31;1571.212926;;;
2010;32;560917.3695;;;
2010;33;26981.73847;;;
2010;34;459159.162;;;
2010;35;154162.393;;;
2010;36;1403955.299;;;
2010;37;219457.1605;;;
2010;38;248214.1827;;;
2010;39;19352.65247;;;
2010;40;3188.486917;;;
2010;41;4186.484795;;;
2010;42;9790.088868;;;
2010;43;9685.68242;;;
2010;44;3607.840963;;;
2010;45;13333.35754;;;
2010;46;139295.9556;;;
2010;47;1479200.357;;;
2010;48;731437.3183;;;
2010;49;184583.99;;;
2010;50;238506.8673;;;
2010;51;86546.59036;;;
2010;52;378641.2883;;;
2010;53;113467.6655;;;
2010;54;54.3374814;;;
2010;55;16.12427916;;;
2010;56;10.25496383;;;
2010;57;15.71690058;;;
2010;58;48.57197563;;;
2010;59;15695.16866;;;
2010;60;43531.07024;;;
2010;61;49.64819092;;;
2010;62;33293.27589;;;
2010;63;68.6677537;;;
2010;64;132.8211026;;;
2010;65;71.40027067;;;
2010;66;41975.19677;;;
